revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,7,0,7,7
left_turning,34,7,34,27
sniffing,79,34,79,45
walking,112,79,112,33
climbing,171,112,171,59
rearing,172,171,172,1
rising,391,172,391,219
climbing,416,391,416,25
rising,459,416,459,43
walking,460,459,460,1
sniffing,504,460,504,44
trotting,539,504,539,35
walking,574,539,574,35
left_turning,607,574,607,33
sniffing,608,607,608,1
climbing,638,608,638,30
rising,709,638,709,71
sniffing,773,709,773,64
left_turning,815,773,815,42
running,817,815,817,2
sniffing,821,817,821,4
walking,837,821,837,16
left_turning,842,837,842,5
trotting,867,842,867,25
sniffing,932,867,932,65
rising,956,932,956,24
walking,1003,956,1003,47
sniffing,1024,1003,1024,21
climbing,1073,1024,1073,49
hunching,1345,1073,1345,272
rising,1346,1345,1346,1
left_turning,1347,1346,1347,1
running,1379,1347,1379,32
left_turning,1389,1379,1389,10
rising,1402,1389,1402,13
climbing,1435,1402,1435,33
stepping,1457,1435,1457,22
walking,1458,1457,1458,1
climbing,1512,1458,1512,54
walking,1520,1512,1520,8
rising,1571,1520,1571,51
grooming,1572,1571,1572,1
climbing,1637,1572,1637,65
sniffing,1638,1637,1638,1
rising,1680,1638,1680,42
pausing,1681,1680,1681,1
sniffing,1692,1681,1692,11
grooming,1874,1692,1874,182
sniffing,1881,1874,1881,7
stepping,1882,1881,1882,1
walking,1886,1882,1886,4
rising,2004,1886,2004,118
climbing,2046,2004,2046,42
sniffing,2047,2046,2047,1
climbing,2087,2047,2087,40
sniffing,2129,2087,2129,42
climbing,2184,2129,2184,55
rising,2262,2184,2262,78
climbing,2300,2262,2300,38
sniffing,2301,2300,2301,1
rising,2436,2301,2436,135
right_turning,2447,2436,2447,11
walking,2497,2447,2497,50
sniffing,2548,2497,2548,51
trotting,2552,2548,2552,4
sniffing,2613,2552,2613,61
pausing,2614,2613,2614,1
sniffing,2629,2614,2629,15
walking,2647,2629,2647,18
sniffing,2700,2647,2700,53
rearing,2729,2700,2729,29
sniffing,2815,2729,2815,86
pausing,2816,2815,2816,1
sniffing,2867,2816,2867,51
trotting,2907,2867,2907,40
rising,2923,2907,2923,16
sniffing,2949,2923,2949,26
left_turning,3007,2949,3007,58
sniffing,3024,3007,3024,17
left_turning,3032,3024,3032,8
rearing,3078,3032,3078,46
hunching,3121,3078,3121,43
rising,3215,3121,3215,94
climbing,3263,3215,3263,48
sniffing,3270,3263,3270,7
right_turning,3295,3270,3295,25
stepping,3330,3295,3330,35
rising,3475,3330,3475,145
running,3502,3475,3502,27
sniffing,3503,3502,3503,1
hunching,3592,3503,3592,89
walking,3644,3592,3644,52
sniffing,3727,3644,3727,83
left_turning,3730,3727,3730,3
trotting,3746,3730,3746,16
sniffing,3907,3746,3907,161
left_turning,3952,3907,3952,45
sniffing,3953,3952,3953,1
running,3962,3953,3962,9
walking,4022,3962,4022,60
left_turning,4041,4022,4041,19
walking,4109,4041,4109,68
sniffing,4142,4109,4142,33
walking,4202,4142,4202,60
sniffing,4304,4202,4304,102
grooming,4326,4304,4326,22
hunching,4501,4326,4501,175
right_turning,4540,4501,4540,39
sniffing,4546,4540,4546,6
walking,4547,4546,4547,1
sniffing,4548,4547,4548,1
rearing,4758,4548,4758,210
grooming,5125,4758,5125,367
climbing,5193,5125,5193,68
right_turning,5214,5193,5214,21
stepping,5233,5214,5233,19
climbing,5284,5233,5284,51
rising,5285,5284,5285,1
grooming,5470,5285,5470,185
sniffing,5481,5470,5481,11
rising,5492,5481,5492,11
walking,5516,5492,5516,24
sniffing,5570,5516,5570,54
rising,5616,5570,5616,46
sniffing,5705,5616,5705,89
left_turning,5754,5705,5754,49
walking,5771,5754,5771,17
sniffing,5772,5771,5772,1
walking,5773,5772,5773,1
sniffing,5800,5773,5800,27
walking,5833,5800,5833,33
climbing,5879,5833,5879,46
trotting,5882,5879,5882,3
climbing,5927,5882,5927,45
sniffing,5998,5927,5998,71
left_turning,6018,5998,6018,20
walking,6039,6018,6039,21
left_turning,6062,6039,6062,23
walking,6072,6062,6072,10
rising,6088,6072,6088,16
climbing,6111,6088,6111,23
right_turning,6136,6111,6136,25
trotting,6143,6136,6143,7
sniffing,6184,6143,6184,41
left_turning,6210,6184,6210,26
running,6220,6210,6220,10
right_turning,6221,6220,6221,1
sniffing,6286,6221,6286,65
rising,6287,6286,6287,1
grooming,6529,6287,6529,242
sniffing,6530,6529,6530,1
left_turning,6531,6530,6531,1
trotting,6586,6531,6586,55
walking,6602,6586,6602,16
stepping,6619,6602,6619,17
left_turning,6632,6619,6632,13
sniffing,6687,6632,6687,55
trotting,6688,6687,6688,1
walking,6707,6688,6707,19
climbing,6731,6707,6731,24
rising,6732,6731,6732,1
climbing,6803,6732,6803,71
walking,6839,6803,6839,36
stepping,6843,6839,6843,4
walking,6860,6843,6860,17
trotting,6878,6860,6878,18
walking,6879,6878,6879,1
sniffing,6949,6879,6949,70
climbing,7016,6949,7016,67
rising,7037,7016,7037,21
rearing,7044,7037,7044,7
climbing,7101,7044,7101,57
walking,7206,7101,7206,105
rising,7220,7206,7220,14
climbing,7251,7220,7251,31
walking,7268,7251,7268,17
trotting,7300,7268,7300,32
sniffing,7335,7300,7335,35
left_turning,7388,7335,7388,53
sniffing,7412,7388,7412,24
rising,7513,7412,7513,101
right_turning,7519,7513,7519,6
trotting,7539,7519,7539,20
walking,7540,7539,7540,1
sniffing,7587,7540,7587,47
trotting,7619,7587,7619,32
sniffing,7620,7619,7620,1
walking,7669,7620,7669,49
sniffing,7682,7669,7682,13
rising,7703,7682,7703,21
climbing,7711,7703,7711,8
rising,7718,7711,7718,7
trotting,7763,7718,7763,45
sniffing,7779,7763,7779,16
rising,7873,7779,7873,94
climbing,7890,7873,7890,17
sniffing,7946,7890,7946,56
rising,8002,7946,8002,56
walking,8048,8002,8048,46
sniffing,8125,8048,8125,77
rising,8310,8125,8310,185
right_turning,8322,8310,8322,12
walking,8365,8322,8365,43
stepping,8380,8365,8380,15
walking,8466,8380,8466,86
right_turning,8467,8466,8467,1
left_turning,8523,8467,8523,56
sniffing,8524,8523,8524,1
trotting,8537,8524,8537,13
left_turning,8559,8537,8559,22
sniffing,8681,8559,8681,122
trotting,8725,8681,8725,44
walking,8769,8725,8769,44
rising,8770,8769,8770,1
sniffing,8780,8770,8780,10
trotting,8792,8780,8792,12
rising,8843,8792,8843,51
rearing,8993,8843,8993,150
rising,9032,8993,9032,39
walking,9132,9032,9132,100
climbing,9232,9132,9232,100
sniffing,9263,9232,9263,31
walking,9287,9263,9287,24
climbing,9371,9287,9371,84
left_turning,9401,9371,9401,30
sniffing,9493,9401,9493,92
walking,9507,9493,9507,14
climbing,9542,9507,9542,35
trotting,9597,9542,9597,55
walking,9652,9597,9652,55
sniffing,9653,9652,9653,1
left_turning,9662,9653,9662,9
walking,9667,9662,9667,5
climbing,9761,9667,9761,94
sniffing,9793,9761,9793,32
left_turning,9810,9793,9810,17
rising,9811,9810,9811,1
climbing,9863,9811,9863,52
rising,9959,9863,9959,96
stepping,9971,9959,9971,12
sniffing,10040,9971,10040,69
walking,10088,10040,10088,48
sniffing,10192,10088,10192,104
pausing,10193,10192,10193,1
sniffing,10297,10193,10297,104
rearing,10424,10297,10424,127
climbing,10465,10424,10465,41
running,10477,10465,10477,12
climbing,10542,10477,10542,65
sniffing,10543,10542,10543,1
trotting,10552,10543,10552,9
walking,10553,10552,10553,1
left_turning,10570,10553,10570,17
sniffing,10576,10570,10576,6
grooming,10639,10576,10639,63
sniffing,10640,10639,10640,1
left_turning,10657,10640,10657,17
running,10689,10657,10689,32
trotting,10718,10689,10718,29
walking,10725,10718,10725,7
rising,10726,10725,10726,1
climbing,10762,10726,10762,36
rearing,10814,10762,10814,52
sniffing,10849,10814,10849,35
rising,10920,10849,10920,71
climbing,10934,10920,10934,14
hunching,11030,10934,11030,96
sniffing,11031,11030,11031,1
rising,11032,11031,11032,1
climbing,11033,11032,11033,1
rearing,11034,11033,11034,1
grooming,11136,11034,11136,102
hunching,11265,11136,11265,129
grooming,11266,11265,11266,1
walking,11300,11266,11300,34
rising,11301,11300,11301,1
climbing,11370,11301,11370,69
sniffing,11416,11370,11416,46
left_turning,11420,11416,11420,4
sniffing,11479,11420,11479,59
rising,11480,11479,11480,1
rearing,11567,11480,11567,87
right_turning,11576,11567,11576,9
walking,11618,11576,11618,42
trotting,11671,11618,11671,53
sniffing,11725,11671,11725,54
trotting,11735,11725,11735,10
left_turning,11779,11735,11779,44
walking,11850,11779,11850,71
sniffing,11851,11850,11851,1
left_turning,11890,11851,11890,39
walking,11899,11890,11899,9
left_turning,11900,11899,11900,1
sniffing,11921,11900,11921,21
rising,11931,11921,11931,10
sniffing,11984,11931,11984,53
walking,12005,11984,12005,21
sniffing,12061,12005,12061,56
rising,12147,12061,12147,86
climbing,12192,12147,12192,45
left_turning,12193,12192,12193,1
sniffing,12217,12193,12217,24
walking,12224,12217,12224,7
left_turning,12315,12224,12315,91
sniffing,12352,12315,12352,37
rising,12455,12352,12455,103
sniffing,12499,12455,12499,44
climbing,12536,12499,12536,37
walking,12576,12536,12576,40
climbing,12592,12576,12592,16
sniffing,12593,12592,12593,1
stepping,12622,12593,12622,29
left_turning,12655,12622,12655,33
sniffing,12667,12655,12667,12
walking,12694,12667,12694,27
trotting,12712,12694,12712,18
walking,12758,12712,12758,46
sniffing,12814,12758,12814,56
walking,12889,12814,12889,75
sniffing,12895,12889,12895,6
rising,12915,12895,12915,20
climbing,12972,12915,12972,57
sniffing,12973,12972,12973,1
climbing,13018,12973,13018,45
sniffing,13051,13018,13051,33
walking,13120,13051,13120,69
sniffing,13211,13120,13211,91
climbing,13248,13211,13248,37
hunching,13408,13248,13408,160
grooming,14710,13408,14710,1302
rearing,14711,14710,14711,1
sniffing,14746,14711,14746,35
right_turning,14756,14746,14756,10
walking,14758,14756,14758,2
stepping,14759,14758,14759,1
right_turning,14798,14759,14798,39
running,14818,14798,14818,20
stepping,14819,14818,14819,1
walking,14874,14819,14874,55
sniffing,14875,14874,14875,1
rearing,15041,14875,15041,166
sniffing,15042,15041,15042,1
rising,15141,15042,15141,99
climbing,15218,15141,15218,77
sniffing,15272,15218,15272,54
left_turning,15273,15272,15273,1
rising,15274,15273,15274,1
climbing,15341,15274,15341,67
right_turning,15369,15341,15369,28
walking,15370,15369,15370,1
sniffing,15440,15370,15440,70
walking,15445,15440,15445,5
trotting,15457,15445,15457,12
right_turning,15470,15457,15470,13
trotting,15497,15470,15497,27
climbing,15614,15497,15614,117
walking,15615,15614,15615,1
sniffing,15625,15615,15625,10
rising,15724,15625,15724,99
trotting,15746,15724,15746,22
left_turning,15792,15746,15792,46
stepping,15797,15792,15797,5
walking,15836,15797,15836,39
sniffing,15837,15836,15837,1
walking,15866,15837,15866,29
sniffing,15918,15866,15918,52
walking,15930,15918,15930,12
rising,16016,15930,16016,86
sniffing,16104,16016,16104,88
rearing,16105,16104,16105,1
climbing,16157,16105,16157,52
left_turning,16217,16157,16217,60
stepping,16218,16217,16218,1
sniffing,16278,16218,16278,60
walking,16300,16278,16300,22
trotting,16309,16300,16309,9
walking,16310,16309,16310,1
sniffing,16381,16310,16381,71
left_turning,16391,16381,16391,10
sniffing,16411,16391,16411,20
climbing,16468,16411,16468,57
walking,16513,16468,16513,45
trotting,16521,16513,16521,8
climbing,16548,16521,16548,27
left_turning,16588,16548,16588,40
sniffing,16595,16588,16595,7
rearing,16800,16595,16800,205
sniffing,16801,16800,16801,1
rising,16854,16801,16854,53
sniffing,16884,16854,16884,30
climbing,16940,16884,16940,56
sniffing,16977,16940,16977,37
running,16998,16977,16998,21
stepping,17033,16998,17033,35
sniffing,17036,17033,17036,3
trotting,17060,17036,17060,24
rising,17075,17060,17075,15
sniffing,17076,17075,17076,1
rising,17145,17076,17145,69
sniffing,17275,17145,17275,130
rising,17276,17275,17276,1
climbing,17311,17276,17311,35
walking,17318,17311,17318,7
sniffing,17319,17318,17319,1
walking,17383,17319,17383,64
sniffing,17425,17383,17425,42
walking,17491,17425,17491,66
sniffing,17521,17491,17521,30
rising,17533,17521,17533,12
sniffing,17555,17533,17555,22
walking,17556,17555,17556,1
climbing,17569,17556,17569,13
left_turning,17622,17569,17622,53
stepping,17669,17622,17669,47
sniffing,17708,17669,17708,39
climbing,17747,17708,17747,39
walking,17782,17747,17782,35
climbing,17826,17782,17826,44
sniffing,17827,17826,17827,1
left_turning,17830,17827,17830,3
walking,17831,17830,17831,1
left_turning,17840,17831,17840,9
trotting,17876,17840,17876,36
left_turning,17918,17876,17918,42
right_turning,17968,17918,17968,50
walking,17984,17968,17984,16
sniffing,17999,17984,17999,15
left_turning,18026,17999,18026,27
sniffing,18055,18026,18055,29
rising,18105,18055,18105,50
sniffing,18140,18105,18140,35
climbing,18166,18140,18166,26
right_turning,18187,18166,18187,21
walking,18217,18187,18217,30
sniffing,18247,18217,18247,30
climbing,18297,18247,18297,50
walking,18315,18297,18315,18
rising,18316,18315,18316,1
rearing,18317,18316,18317,1
climbing,18381,18317,18381,64
rising,18382,18381,18382,1
climbing,18494,18382,18494,112
sniffing,18495,18494,18495,1
climbing,18532,18495,18532,37
rising,18533,18532,18533,1
sniffing,18534,18533,18534,1
rising,18535,18534,18535,1
rearing,18536,18535,18536,1
rising,18549,18536,18549,13
climbing,18586,18549,18586,37
hunching,18634,18586,18634,48
sniffing,18635,18634,18635,1
walking,18702,18635,18702,67
sniffing,18713,18702,18713,11
left_turning,18714,18713,18714,1
sniffing,18790,18714,18790,76
rising,18867,18790,18867,77
sniffing,18919,18867,18919,52
hunching,18953,18919,18953,34
sniffing,18985,18953,18985,32
stepping,19023,18985,19023,38
trotting,19055,19023,19055,32
walking,19056,19055,19056,1
climbing,19081,19056,19081,25
walking,19135,19081,19135,54
climbing,19181,19135,19181,46
sniffing,19195,19181,19195,14
hunching,19282,19195,19282,87
right_turning,19311,19282,19311,29
running,19351,19311,19351,40
trotting,19356,19351,19356,5
climbing,19379,19356,19379,23
sniffing,19417,19379,19417,38
walking,19418,19417,19418,1
climbing,19450,19418,19450,32
walking,19461,19450,19461,11
sniffing,19523,19461,19523,62
rising,19572,19523,19572,49
left_turning,19574,19572,19574,2
walking,19624,19574,19624,50
left_turning,19642,19624,19642,18
rearing,19717,19642,19717,75
hunching,19718,19717,19718,1
walking,19725,19718,19725,7
sniffing,19757,19725,19757,32
rising,19814,19757,19814,57
sniffing,19841,19814,19841,27
right_turning,19877,19841,19877,36
walking,19878,19877,19878,1
stepping,19896,19878,19896,18
sniffing,19906,19896,19906,10
right_turning,19907,19906,19907,1
climbing,19984,19907,19984,77
left_turning,19985,19984,19985,1
walking,20076,19985,20076,91
left_turning,20084,20076,20084,8
rising,20118,20084,20118,34
walking,20124,20118,20124,6
sniffing,20125,20124,20125,1
rising,20175,20125,20175,50
climbing,20209,20175,20209,34
walking,20242,20209,20242,33
climbing,20243,20242,20243,1
sniffing,20248,20243,20248,5
walking,20291,20248,20291,43
left_turning,20351,20291,20351,60
sniffing,20352,20351,20352,1
rising,20353,20352,20353,1
left_turning,20361,20353,20361,8
stepping,20404,20361,20404,43
walking,20432,20404,20432,28
rising,20465,20432,20465,33
left_turning,20484,20465,20484,19
walking,20507,20484,20507,23
sniffing,20554,20507,20554,47
rising,20555,20554,20555,1
sniffing,20556,20555,20556,1
left_turning,20603,20556,20603,47
trotting,20618,20603,20618,15
sniffing,20634,20618,20634,16
rising,20686,20634,20686,52
walking,20735,20686,20735,49
sniffing,20770,20735,20770,35
stepping,20804,20770,20804,34
sniffing,20805,20804,20805,1
climbing,20894,20805,20894,89
sniffing,20919,20894,20919,25
walking,20959,20919,20959,40
sniffing,20971,20959,20971,12
right_turning,20972,20971,20972,1
sniffing,21130,20972,21130,158
left_turning,21179,21130,21179,49
rising,21258,21179,21258,79
walking,21259,21258,21259,1
right_turning,21283,21259,21283,24
sniffing,21354,21283,21354,71
walking,21399,21354,21399,45
sniffing,21446,21399,21446,47
walking,21450,21446,21450,4
rising,21603,21450,21603,153
walking,21643,21603,21643,40
sniffing,21714,21643,21714,71
rising,21748,21714,21748,34
sniffing,21752,21748,21752,4
climbing,21768,21752,21768,16
rising,21769,21768,21769,1
grooming,21770,21769,21770,1
sniffing,21842,21770,21842,72
rising,21926,21842,21926,84
sniffing,21992,21926,21992,66
left_turning,22010,21992,22010,18
trotting,22057,22010,22057,47
sniffing,22114,22057,22114,57
stepping,22159,22114,22159,45
sniffing,22197,22159,22197,38
hunching,22201,22197,22201,4
sniffing,22202,22201,22202,1
walking,22267,22202,22267,65
climbing,22280,22267,22280,13
walking,22299,22280,22299,19
rising,22325,22299,22325,26
walking,22326,22325,22326,1
sniffing,22431,22326,22431,105
stepping,22454,22431,22454,23
sniffing,22500,22454,22500,46
walking,22505,22500,22505,5
right_turning,22509,22505,22509,4
walking,22510,22509,22510,1
left_turning,22559,22510,22559,49
sniffing,22576,22559,22576,17
rearing,22632,22576,22632,56
sniffing,22665,22632,22665,33
hunching,22666,22665,22666,1
climbing,22701,22666,22701,35
sniffing,22702,22701,22702,1
stepping,22722,22702,22722,20
sniffing,22750,22722,22750,28
left_turning,22810,22750,22810,60
trotting,22811,22810,22811,1
running,22825,22811,22825,14
stepping,22872,22825,22872,47
rising,22960,22872,22960,88
trotting,22972,22960,22972,12
sniffing,23089,22972,23089,117
walking,23128,23089,23128,39
sniffing,23224,23128,23224,96
climbing,23242,23224,23242,18
walking,23264,23242,23264,22
rising,23353,23264,23353,89
right_turning,23354,23353,23354,1
walking,23370,23354,23370,16
stepping,23371,23370,23371,1
rearing,23423,23371,23423,52
rising,23431,23423,23431,8
climbing,23457,23431,23457,26
left_turning,23465,23457,23465,8
walking,23490,23465,23490,25
running,23493,23490,23493,3
walking,23539,23493,23539,46
rising,23547,23539,23547,8
hunching,23632,23547,23632,85
sniffing,23633,23632,23633,1
rising,23714,23633,23714,81
grooming,23715,23714,23715,1
rising,23718,23715,23718,3
climbing,23750,23718,23750,32
grooming,23942,23750,23942,192
sniffing,24043,23942,24043,101
rising,24058,24043,24058,15
stepping,24107,24058,24107,49
sniffing,24108,24107,24108,1
rising,24115,24108,24115,7
climbing,24163,24115,24163,48
grooming,24164,24163,24164,1
rising,24165,24164,24165,1
climbing,24203,24165,24203,38
rising,24298,24203,24298,95
sniffing,24316,24298,24316,18
rearing,24400,24316,24400,84
climbing,24428,24400,24428,28
right_turning,24479,24428,24479,51
walking,24578,24479,24578,99
sniffing,24708,24578,24708,130
rising,24724,24708,24724,16
left_turning,24725,24724,24725,1
stepping,24748,24725,24748,23
left_turning,24751,24748,24751,3
sniffing,24796,24751,24796,45
climbing,24845,24796,24845,49
walking,24869,24845,24869,24
sniffing,24936,24869,24936,67
left_turning,24953,24936,24953,17
sniffing,25009,24953,25009,56
running,25055,25009,25055,46
sniffing,25103,25055,25103,48
pausing,25104,25103,25104,1
sniffing,25134,25104,25134,30
climbing,25185,25134,25185,51
right_turning,25191,25185,25191,6
trotting,25227,25191,25227,36
climbing,25235,25227,25235,8
sniffing,25253,25235,25253,18
stepping,25273,25253,25273,20
trotting,25309,25273,25309,36
sniffing,25428,25309,25428,119
right_turning,25431,25428,25431,3
running,25455,25431,25455,24
trotting,25458,25455,25458,3
sniffing,25539,25458,25539,81
walking,25561,25539,25561,22
sniffing,25595,25561,25595,34
rising,25610,25595,25610,15
walking,25670,25610,25670,60
sniffing,25711,25670,25711,41
climbing,25750,25711,25750,39
hunching,25763,25750,25763,13
rising,25774,25763,25774,11
walking,25845,25774,25845,71
sniffing,25861,25845,25861,16
left_turning,25893,25861,25893,32
sniffing,25976,25893,25976,83
hunching,25977,25976,25977,1
climbing,26044,25977,26044,67
running,26060,26044,26060,16
stepping,26103,26060,26103,43
left_turning,26104,26103,26104,1
sniffing,26145,26104,26145,41
hunching,26153,26145,26153,8
rising,26262,26153,26262,109
sniffing,26327,26262,26327,65
grooming,26328,26327,26328,1
rising,26360,26328,26360,32
stepping,26408,26360,26408,48
sniffing,26417,26408,26417,9
walking,26476,26417,26476,59
sniffing,26562,26476,26562,86
rearing,26687,26562,26687,125
sniffing,26743,26687,26743,56
stepping,26780,26743,26780,37
rising,26781,26780,26781,1
climbing,26814,26781,26814,33
right_turning,26847,26814,26847,33
rising,26953,26847,26953,106
stepping,26965,26953,26965,12
sniffing,27111,26965,27111,146
walking,27175,27111,27175,64
stepping,27178,27175,27178,3
rearing,27302,27178,27302,124
trotting,27343,27302,27343,41
sniffing,27411,27343,27411,68
walking,27419,27411,27419,8
sniffing,27464,27419,27464,45
climbing,27465,27464,27465,1
walking,27477,27465,27477,12
sniffing,27489,27477,27489,12
trotting,27528,27489,27528,39
rising,27609,27528,27609,81
climbing,27640,27609,27640,31
rearing,27760,27640,27760,120
rising,27793,27760,27793,33
climbing,27840,27793,27840,47
rearing,28036,27840,28036,196
climbing,28093,28036,28093,57
rising,28134,28093,28134,41
climbing,28198,28134,28198,64
hunching,28304,28198,28304,106
rising,28329,28304,28329,25
sniffing,28400,28329,28400,71
grooming,28401,28400,28401,1
rearing,28435,28401,28435,34
walking,28447,28435,28447,12
running,28490,28447,28490,43
sniffing,28583,28490,28583,93
rearing,28584,28583,28584,1
right_turning,28619,28584,28619,35
climbing,28684,28619,28684,65
rearing,28813,28684,28813,129
rising,28826,28813,28826,13
climbing,28873,28826,28873,47
sniffing,28874,28873,28874,1
walking,28890,28874,28890,16
climbing,28924,28890,28924,34
sniffing,29042,28924,29042,118
rearing,29376,29042,29376,334
rising,29422,29376,29422,46
hunching,29429,29422,29429,7
walking,29464,29429,29464,35
sniffing,29465,29464,29465,1
walking,29493,29465,29493,28
climbing,29545,29493,29545,52
walking,29581,29545,29581,36
climbing,29670,29581,29670,89
right_turning,29682,29670,29682,12
rising,29723,29682,29723,41
walking,29767,29723,29767,44
sniffing,29828,29767,29828,61
rising,29907,29828,29907,79
climbing,30000,29907,30000,93
walking,30011,30000,30011,11
climbing,30079,30011,30079,68
rising,30141,30079,30141,62
sniffing,30142,30141,30142,1
running,30177,30142,30177,35
sniffing,30250,30177,30250,73
trotting,30272,30250,30272,22
sniffing,30312,30272,30312,40
climbing,30359,30312,30359,47
rising,30527,30359,30527,168
walking,30553,30527,30553,26
rising,30655,30553,30655,102
left_turning,30700,30655,30700,45
trotting,30726,30700,30726,26
sniffing,30727,30726,30727,1
rearing,30728,30727,30728,1
climbing,30814,30728,30814,86
trotting,30862,30814,30862,48
walking,30886,30862,30886,24
sniffing,30961,30886,30961,75
climbing,31009,30961,31009,48
sniffing,31038,31009,31038,29
rising,31052,31038,31052,14
sniffing,31126,31052,31126,74
left_turning,31143,31126,31143,17
walking,31144,31143,31144,1
sniffing,31221,31144,31221,77
right_turning,31235,31221,31235,14
rising,31252,31235,31252,17
right_turning,31277,31252,31277,25
walking,31309,31277,31309,32
sniffing,31310,31309,31310,1
rising,31324,31310,31324,14
climbing,31380,31324,31380,56
running,31402,31380,31402,22
rising,31425,31402,31425,23
running,31454,31425,31454,29
walking,31455,31454,31455,1
sniffing,31513,31455,31513,58
walking,31514,31513,31514,1
left_turning,31549,31514,31549,35
running,31583,31549,31583,34
sniffing,31606,31583,31606,23
walking,31637,31606,31637,31
climbing,31671,31637,31671,34
sniffing,31672,31671,31672,1
climbing,31735,31672,31735,63
sniffing,31736,31735,31736,1
walking,31793,31736,31793,57
left_turning,31854,31793,31854,61
sniffing,31923,31854,31923,69
trotting,31944,31923,31944,21
sniffing,32006,31944,32006,62
walking,32046,32006,32046,40
rising,32047,32046,32047,1
sniffing,32048,32047,32048,1
left_turning,32088,32048,32088,40
sniffing,32113,32088,32113,25
walking,32146,32113,32146,33
sniffing,32246,32146,32246,100
walking,32296,32246,32296,50
sniffing,32328,32296,32328,32
walking,32376,32328,32376,48
stepping,32454,32376,32454,78
left_turning,32497,32454,32497,43
trotting,32517,32497,32517,20
rising,32528,32517,32528,11
climbing,32584,32528,32584,56
running,32616,32584,32616,32
walking,32637,32616,32637,21
sniffing,32638,32637,32638,1
walking,32639,32638,32639,1
sniffing,32679,32639,32679,40
walking,32688,32679,32688,9
trotting,32703,32688,32703,15
sniffing,32721,32703,32721,18
left_turning,32722,32721,32722,1
right_turning,32732,32722,32732,10
walking,32740,32732,32740,8
climbing,32798,32740,32798,58
rising,32841,32798,32841,43
hunching,32981,32841,32981,140
rearing,32998,32981,32998,17
sniffing,33053,32998,33053,55
trotting,33102,33053,33102,49
climbing,33146,33102,33146,44
sniffing,33149,33146,33149,3
walking,33183,33149,33183,34
climbing,33236,33183,33236,53
running,33262,33236,33262,26
sniffing,33263,33262,33263,1
climbing,33353,33263,33353,90
rearing,33424,33353,33424,71
grooming,33425,33424,33425,1
hunching,33426,33425,33426,1
sniffing,33427,33426,33427,1
right_turning,33428,33427,33428,1
rising,33457,33428,33457,29
climbing,33507,33457,33507,50
sniffing,33508,33507,33508,1
rising,33509,33508,33509,1
rearing,33557,33509,33557,48
sniffing,33682,33557,33682,125
rising,33733,33682,33733,51
walking,33816,33733,33816,83
sniffing,33838,33816,33838,22
trotting,33865,33838,33865,27
walking,33901,33865,33901,36
sniffing,33955,33901,33955,54
right_turning,33972,33955,33972,17
