revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,15,0,15,15
left_turning,56,15,56,41
stepping,104,56,104,48
sniffing,175,104,175,71
stepping,216,175,216,41
sniffing,248,216,248,32
rising,252,248,252,4
walking,304,252,304,52
grooming,305,304,305,1
walking,325,305,325,20
rising,407,325,407,82
sniffing,476,407,476,69
rising,512,476,512,36
climbing,565,512,565,53
sniffing,683,565,683,118
walking,726,683,726,43
sniffing,818,726,818,92
stepping,852,818,852,34
rising,866,852,866,14
left_turning,893,866,893,27
stepping,978,893,978,85
rising,1013,978,1013,35
sniffing,1105,1013,1105,92
rising,1106,1105,1106,1
walking,1172,1106,1172,66
trotting,1173,1172,1173,1
walking,1213,1173,1213,40
left_turning,1287,1213,1287,74
sniffing,1300,1287,1300,13
rearing,1301,1300,1301,1
stepping,1313,1301,1313,12
walking,1355,1313,1355,42
stepping,1397,1355,1397,42
sniffing,1496,1397,1496,99
stepping,1540,1496,1540,44
walking,1573,1540,1573,33
rising,1582,1573,1582,9
left_turning,1613,1582,1613,31
running,1622,1613,1622,9
trotting,1632,1622,1632,10
walking,1668,1632,1668,36
stepping,1691,1668,1691,23
grooming,1770,1691,1770,79
hunching,1780,1770,1780,10
sniffing,1785,1780,1785,5
rising,1805,1785,1805,20
stepping,1951,1805,1951,146
walking,1952,1951,1952,1
sniffing,2100,1952,2100,148
stepping,2123,2100,2123,23
walking,2124,2123,2124,1
rising,2170,2124,2170,46
hunching,2194,2170,2194,24
rearing,2269,2194,2269,75
climbing,2310,2269,2310,41
rearing,2371,2310,2371,61
rising,2386,2371,2386,15
grooming,2459,2386,2459,73
walking,2500,2459,2500,41
sniffing,2554,2500,2554,54
stepping,2596,2554,2596,42
walking,2652,2596,2652,56
rising,2653,2652,2653,1
stepping,2709,2653,2709,56
sniffing,2770,2709,2770,61
rising,2830,2770,2830,60
rearing,2831,2830,2831,1
grooming,2894,2831,2894,63
sniffing,2924,2894,2924,30
rising,2939,2924,2939,15
sniffing,3024,2939,3024,85
rising,3071,3024,3071,47
left_turning,3099,3071,3099,28
walking,3113,3099,3113,14
trotting,3125,3113,3125,12
walking,3178,3125,3178,53
sniffing,3188,3178,3188,10
rising,3189,3188,3189,1
rearing,3190,3189,3190,1
sniffing,3192,3190,3192,2
walking,3247,3192,3247,55
sniffing,3315,3247,3315,68
stepping,3359,3315,3359,44
walking,3360,3359,3360,1
trotting,3388,3360,3388,28
stepping,3389,3388,3389,1
rising,3417,3389,3417,28
sniffing,3418,3417,3418,1
rising,3457,3418,3457,39
grooming,3484,3457,3484,27
rearing,3485,3484,3485,1
grooming,3615,3485,3615,130
stepping,3618,3615,3618,3
rearing,3673,3618,3673,55
rising,3674,3673,3674,1
right_turning,3687,3674,3687,13
sniffing,3688,3687,3688,1
stepping,3727,3688,3727,39
running,3757,3727,3757,30
left_turning,3820,3757,3820,63
walking,3828,3820,3828,8
stepping,3848,3828,3848,20
sniffing,3988,3848,3988,140
stepping,4065,3988,4065,77
right_turning,4113,4065,4113,48
stepping,4137,4113,4137,24
grooming,4157,4137,4157,20
sniffing,4236,4157,4236,79
grooming,4269,4236,4269,33
scratching,4270,4269,4270,1
right_turning,4273,4270,4273,3
rising,4335,4273,4335,62
rearing,4390,4335,4390,55
grooming,4663,4390,4663,273
rearing,4701,4663,4701,38
left_turning,4785,4701,4785,84
stepping,4806,4785,4806,21
walking,4812,4806,4812,6
rearing,4854,4812,4854,42
rising,4935,4854,4935,81
walking,5017,4935,5017,82
sniffing,5018,5017,5018,1
walking,5019,5018,5019,1
stepping,5135,5019,5135,116
sniffing,5136,5135,5136,1
rearing,5166,5136,5166,30
running,5206,5166,5206,40
walking,5207,5206,5207,1
running,5219,5207,5219,12
walking,5224,5219,5224,5
stepping,5253,5224,5253,29
left_turning,5257,5253,5257,4
walking,5299,5257,5299,42
sniffing,5344,5299,5344,45
rearing,5345,5344,5345,1
hunching,5384,5345,5384,39
rising,5402,5384,5402,18
rearing,5403,5402,5403,1
grooming,5487,5403,5487,84
hunching,5541,5487,5541,54
grooming,5562,5541,5562,21
rising,5637,5562,5637,75
grooming,5934,5637,5934,297
hunching,5953,5934,5953,19
rising,5954,5953,5954,1
stepping,6023,5954,6023,69
sniffing,6037,6023,6037,14
stepping,6041,6037,6041,4
sniffing,6160,6041,6160,119
rising,6185,6160,6185,25
climbing,6208,6185,6208,23
rearing,6314,6208,6314,106
left_turning,6321,6314,6321,7
sniffing,6330,6321,6330,9
climbing,6364,6330,6364,34
walking,6365,6364,6365,1
sniffing,6394,6365,6394,29
stepping,6399,6394,6399,5
walking,6445,6399,6445,46
stepping,6473,6445,6473,28
walking,6530,6473,6530,57
rising,6552,6530,6552,22
grooming,6562,6552,6562,10
sniffing,6612,6562,6612,50
walking,6630,6612,6630,18
trotting,6682,6630,6682,52
running,6691,6682,6691,9
stepping,6724,6691,6724,33
sniffing,6746,6724,6746,22
running,6758,6746,6758,12
walking,6855,6758,6855,97
stepping,6875,6855,6875,20
rising,6900,6875,6900,25
rearing,6989,6900,6989,89
rising,7005,6989,7005,16
rearing,7006,7005,7006,1
sniffing,7007,7006,7007,1
rearing,7026,7007,7026,19
hunching,7069,7026,7069,43
rising,7106,7069,7106,37
sniffing,7107,7106,7107,1
grooming,7226,7107,7226,119
sniffing,7292,7226,7292,66
walking,7295,7292,7295,3
trotting,7324,7295,7324,29
walking,7335,7324,7335,11
running,7368,7335,7368,33
walking,7428,7368,7428,60
sniffing,7492,7428,7492,64
climbing,7534,7492,7534,42
grooming,7564,7534,7564,30
climbing,7585,7564,7585,21
left_turning,7610,7585,7610,25
walking,7644,7610,7644,34
sniffing,7679,7644,7679,35
stepping,7726,7679,7726,47
sniffing,7727,7726,7727,1
stepping,7740,7727,7740,13
rising,7765,7740,7765,25
climbing,7803,7765,7803,38
grooming,7977,7803,7977,174
sniffing,8081,7977,8081,104
rising,8096,8081,8096,15
trotting,8138,8096,8138,42
stepping,8162,8138,8162,24
rising,8176,8162,8176,14
sniffing,8177,8176,8177,1
hunching,8179,8177,8179,2
stepping,8209,8179,8209,30
rising,8256,8209,8256,47
sniffing,8257,8256,8257,1
stepping,8287,8257,8287,30
rising,8397,8287,8397,110
rearing,8409,8397,8409,12
sniffing,8522,8409,8522,113
rearing,8581,8522,8581,59
sniffing,8674,8581,8674,93
stepping,8710,8674,8710,36
sniffing,8850,8710,8850,140
grooming,8851,8850,8851,1
sniffing,9201,8851,9201,350
rearing,9264,9201,9264,63
grooming,9453,9264,9453,189
sniffing,9454,9453,9454,1
grooming,9466,9454,9466,12
stepping,9480,9466,9480,14
sniffing,9520,9480,9520,40
stepping,9579,9520,9579,59
sniffing,9745,9579,9745,166
rising,9781,9745,9781,36
grooming,9868,9781,9868,87
trotting,9894,9868,9894,26
sniffing,9968,9894,9968,74
climbing,9984,9968,9984,16
rearing,9985,9984,9985,1
grooming,10073,9985,10073,88
rearing,10107,10073,10107,34
grooming,10223,10107,10223,116
hunching,10241,10223,10241,18
grooming,10249,10241,10249,8
stepping,10296,10249,10296,47
right_turning,10297,10296,10297,1
walking,10327,10297,10327,30
sniffing,10392,10327,10392,65
rising,10393,10392,10393,1
grooming,10394,10393,10394,1
left_turning,10425,10394,10425,31
walking,10482,10425,10482,57
sniffing,10570,10482,10570,88
left_turning,10571,10570,10571,1
walking,10710,10571,10710,139
rising,10711,10710,10711,1
hunching,10717,10711,10717,6
rearing,10805,10717,10805,88
rising,10806,10805,10806,1
walking,10868,10806,10868,62
running,10873,10868,10873,5
sniffing,10876,10873,10876,3
grooming,10897,10876,10897,21
sniffing,11028,10897,11028,131
hunching,11088,11028,11088,60
grooming,11089,11088,11089,1
walking,11157,11089,11157,68
running,11164,11157,11164,7
walking,11230,11164,11230,66
sniffing,11281,11230,11281,51
stepping,11320,11281,11320,39
walking,11399,11320,11399,79
trotting,11400,11399,11400,1
stepping,11440,11400,11440,40
sniffing,11477,11440,11477,37
rearing,11606,11477,11606,129
grooming,11742,11606,11742,136
sniffing,11763,11742,11763,21
walking,11803,11763,11803,40
stepping,11824,11803,11824,21
sniffing,11954,11824,11954,130
grooming,12054,11954,12054,100
left_turning,12061,12054,12061,7
sniffing,12091,12061,12091,30
walking,12142,12091,12142,51
rising,12159,12142,12159,17
running,12201,12159,12201,42
grooming,12202,12201,12202,1
rearing,12282,12202,12282,80
hunching,12286,12282,12286,4
sniffing,12287,12286,12287,1
stepping,12304,12287,12304,17
walking,12305,12304,12305,1
running,12344,12305,12344,39
walking,12348,12344,12348,4
trotting,12406,12348,12406,58
sniffing,12413,12406,12413,7
walking,12480,12413,12480,67
rising,12481,12480,12481,1
walking,12604,12481,12604,123
grooming,12686,12604,12686,82
rising,12722,12686,12722,36
left_turning,12723,12722,12723,1
walking,12750,12723,12750,27
right_turning,12798,12750,12798,48
sniffing,12954,12798,12954,156
rising,12974,12954,12974,20
left_turning,13009,12974,13009,35
rising,13023,13009,13023,14
grooming,13032,13023,13032,9
running,13054,13032,13054,22
sniffing,13055,13054,13055,1
left_turning,13098,13055,13098,43
stepping,13143,13098,13143,45
sniffing,13343,13143,13343,200
walking,13366,13343,13366,23
trotting,13386,13366,13386,20
sniffing,13387,13386,13387,1
hunching,13437,13387,13437,50
grooming,13483,13437,13483,46
climbing,13520,13483,13520,37
left_turning,13525,13520,13525,5
grooming,13584,13525,13584,59
rising,13590,13584,13590,6
sniffing,13646,13590,13646,56
stepping,13668,13646,13668,22
sniffing,13697,13668,13697,29
rising,13726,13697,13726,29
stepping,13753,13726,13753,27
sniffing,13754,13753,13754,1
stepping,13815,13754,13815,61
rising,13833,13815,13833,18
sniffing,13928,13833,13928,95
left_turning,13989,13928,13989,61
trotting,14027,13989,14027,38
stepping,14069,14027,14069,42
walking,14087,14069,14087,18
sniffing,14154,14087,14154,67
left_turning,14168,14154,14168,14
running,14169,14168,14169,1
sniffing,14303,14169,14303,134
grooming,14593,14303,14593,290
climbing,14642,14593,14642,49
stepping,14705,14642,14705,63
walking,14715,14705,14715,10
rising,14838,14715,14838,123
left_turning,14867,14838,14867,29
walking,14889,14867,14889,22
sniffing,15050,14889,15050,161
stepping,15051,15050,15051,1
rising,15085,15051,15085,34
grooming,15174,15085,15174,89
rising,15200,15174,15200,26
grooming,15302,15200,15302,102
running,15352,15302,15352,50
walking,15415,15352,15415,63
stepping,15471,15415,15471,56
sniffing,15472,15471,15472,1
walking,15549,15472,15549,77
sniffing,15562,15549,15562,13
walking,15597,15562,15597,35
stepping,15611,15597,15611,14
sniffing,15636,15611,15636,25
grooming,15819,15636,15819,183
rising,15837,15819,15837,18
rearing,15937,15837,15937,100
grooming,16042,15937,16042,105
rising,16062,16042,16062,20
left_turning,16126,16062,16126,64
trotting,16130,16126,16130,4
sniffing,16174,16130,16174,44
grooming,16291,16174,16291,117
rising,16312,16291,16312,21
sniffing,16422,16312,16422,110
climbing,16463,16422,16463,41
rearing,16533,16463,16533,70
climbing,16608,16533,16608,75
left_turning,16634,16608,16634,26
walking,16718,16634,16718,84
running,16719,16718,16719,1
grooming,16748,16719,16748,29
trotting,16795,16748,16795,47
walking,16846,16795,16846,51
rising,16899,16846,16899,53
walking,16988,16899,16988,89
sniffing,16996,16988,16996,8
stepping,17038,16996,17038,42
sniffing,17039,17038,17039,1
grooming,17053,17039,17053,14
left_turning,17057,17053,17057,4
grooming,17071,17057,17071,14
walking,17137,17071,17137,66
stepping,17168,17137,17168,31
rising,17179,17168,17179,11
sniffing,17185,17179,17185,6
left_turning,17213,17185,17213,28
running,17244,17213,17244,31
walking,17261,17244,17261,17
stepping,17291,17261,17291,30
walking,17332,17291,17332,41
stepping,17374,17332,17374,42
sniffing,17392,17374,17392,18
grooming,17481,17392,17481,89
rising,17482,17481,17482,1
climbing,17560,17482,17560,78
rearing,17561,17560,17561,1
climbing,17615,17561,17615,54
right_turning,17637,17615,17637,22
trotting,17675,17637,17675,38
walking,17760,17675,17760,85
sniffing,17809,17760,17809,49
left_turning,17817,17809,17817,8
walking,17888,17817,17888,71
running,17909,17888,17909,21
trotting,17933,17909,17933,24
running,17934,17933,17934,1
stepping,17947,17934,17947,13
grooming,18168,17947,18168,221
rearing,18226,18168,18226,58
rising,18278,18226,18278,52
sniffing,18279,18278,18279,1
rearing,18280,18279,18280,1
right_turning,18281,18280,18281,1
walking,18296,18281,18296,15
sniffing,18326,18296,18326,30
rising,18335,18326,18335,9
grooming,18547,18335,18547,212
rising,18548,18547,18548,1
sniffing,18549,18548,18549,1
right_turning,18560,18549,18560,11
sniffing,18649,18560,18649,89
stepping,18689,18649,18689,40
rising,18778,18689,18778,89
climbing,18874,18778,18874,96
walking,18920,18874,18920,46
rising,18947,18920,18947,27
stepping,18995,18947,18995,48
hunching,19021,18995,19021,26
rearing,19183,19021,19183,162
rising,19374,19183,19374,191
hunching,19414,19374,19414,40
stepping,19443,19414,19443,29
sniffing,19470,19443,19470,27
grooming,19600,19470,19600,130
climbing,19632,19600,19632,32
grooming,19633,19632,19633,1
sniffing,19767,19633,19767,134
climbing,19853,19767,19853,86
right_turning,19911,19853,19911,58
walking,19912,19911,19912,1
trotting,19939,19912,19939,27
grooming,20021,19939,20021,82
rearing,20056,20021,20056,35
climbing,20090,20056,20090,34
grooming,20221,20090,20221,131
right_turning,20222,20221,20222,1
rising,20223,20222,20223,1
grooming,20224,20223,20224,1
rising,20251,20224,20251,27
stepping,20276,20251,20276,25
grooming,20277,20276,20277,1
sniffing,20347,20277,20347,70
grooming,20441,20347,20441,94
hunching,20522,20441,20522,81
grooming,20567,20522,20567,45
hunching,20628,20567,20628,61
grooming,20629,20628,20629,1
rising,20697,20629,20697,68
climbing,20710,20697,20710,13
walking,20711,20710,20711,1
sniffing,20782,20711,20782,71
right_turning,20783,20782,20783,1
walking,20831,20783,20831,48
grooming,20972,20831,20972,141
stepping,20990,20972,20990,18
walking,21008,20990,21008,18
trotting,21046,21008,21046,38
walking,21076,21046,21076,30
stepping,21127,21076,21127,51
climbing,21207,21127,21207,80
sniffing,21213,21207,21213,6
rising,21269,21213,21269,56
climbing,21289,21269,21289,20
left_turning,21291,21289,21291,2
trotting,21313,21291,21313,22
walking,21351,21313,21351,38
climbing,21405,21351,21405,54
sniffing,21482,21405,21482,77
stepping,21527,21482,21527,45
sniffing,21532,21527,21532,5
grooming,21714,21532,21714,182
stepping,21774,21714,21774,60
rising,21804,21774,21804,30
climbing,21822,21804,21822,18
grooming,21919,21822,21919,97
climbing,21920,21919,21920,1
trotting,21960,21920,21960,40
running,22000,21960,22000,40
sniffing,22002,22000,22002,2
walking,22056,22002,22056,54
stepping,22057,22056,22057,1
left_turning,22142,22057,22142,85
rising,22224,22142,22224,82
sniffing,22225,22224,22225,1
trotting,22237,22225,22237,12
walking,22323,22237,22323,86
rising,22372,22323,22372,49
hunching,22391,22372,22391,19
grooming,22392,22391,22392,1
rearing,22393,22392,22393,1
grooming,22553,22393,22553,160
left_turning,22635,22553,22635,82
grooming,22683,22635,22683,48
rearing,22749,22683,22749,66
grooming,22750,22749,22750,1
stepping,22797,22750,22797,47
walking,22800,22797,22800,3
rising,22829,22800,22829,29
left_turning,22841,22829,22841,12
scratching,22842,22841,22842,1
left_turning,22848,22842,22848,6
sniffing,22888,22848,22888,40
rearing,22930,22888,22930,42
climbing,23087,22930,23087,157
walking,23127,23087,23127,40
sniffing,23143,23127,23143,16
left_turning,23162,23143,23162,19
grooming,23314,23162,23314,152
stepping,23324,23314,23324,10
rising,23405,23324,23405,81
climbing,23490,23405,23490,85
grooming,23563,23490,23563,73
stepping,23564,23563,23564,1
sniffing,23565,23564,23565,1
stepping,23643,23565,23643,78
sniffing,23680,23643,23680,37
walking,23716,23680,23716,36
sniffing,23717,23716,23717,1
rising,23732,23717,23732,15
stepping,23755,23732,23755,23
walking,23817,23755,23817,62
grooming,23912,23817,23912,95
rearing,23913,23912,23913,1
grooming,23914,23913,23914,1
stepping,23915,23914,23915,1
grooming,23916,23915,23916,1
hunching,23917,23916,23917,1
left_turning,23918,23917,23918,1
grooming,23958,23918,23958,40
hunching,24095,23958,24095,137
rearing,24159,24095,24159,64
sniffing,24181,24159,24181,22
grooming,24332,24181,24332,151
hunching,24337,24332,24337,5
right_turning,24373,24337,24373,36
sniffing,24479,24373,24479,106
rising,24495,24479,24495,16
walking,24548,24495,24548,53
stepping,24565,24548,24565,17
climbing,24636,24565,24636,71
right_turning,24683,24636,24683,47
sniffing,24714,24683,24714,31
stepping,24715,24714,24715,1
grooming,24716,24715,24716,1
hunching,24747,24716,24747,31
grooming,24748,24747,24748,1
scratching,24749,24748,24749,1
sniffing,24830,24749,24830,81
walking,24894,24830,24894,64
sniffing,24987,24894,24987,93
rising,24992,24987,24992,5
grooming,25166,24992,25166,174
left_turning,25211,25166,25211,45
walking,25260,25211,25260,49
sniffing,25330,25260,25330,70
stepping,25368,25330,25368,38
climbing,25459,25368,25459,91
grooming,25460,25459,25460,1
rearing,25461,25460,25461,1
grooming,25462,25461,25462,1
rearing,25510,25462,25510,48
grooming,25611,25510,25611,101
climbing,25656,25611,25656,45
sniffing,25939,25656,25939,283
rising,25940,25939,25940,1
climbing,25953,25940,25953,13
grooming,25954,25953,25954,1
walking,26006,25954,26006,52
rising,26056,26006,26056,50
walking,26103,26056,26103,47
sniffing,26232,26103,26232,129
walking,26233,26232,26233,1
stepping,26264,26233,26264,31
sniffing,26332,26264,26332,68
running,26354,26332,26354,22
walking,26396,26354,26396,42
running,26414,26396,26414,18
trotting,26474,26414,26474,60
walking,26539,26474,26539,65
grooming,26617,26539,26617,78
rearing,26618,26617,26618,1
sniffing,26668,26618,26668,50
rising,26690,26668,26690,22
rearing,26712,26690,26712,22
grooming,26713,26712,26713,1
trotting,26763,26713,26763,50
sniffing,26764,26763,26764,1
rising,26807,26764,26807,43
stepping,26812,26807,26812,5
sniffing,26937,26812,26937,125
hunching,27063,26937,27063,126
left_turning,27139,27063,27139,76
hunching,27213,27139,27213,74
grooming,27228,27213,27228,15
scratching,27229,27228,27229,1
grooming,27405,27229,27405,176
left_turning,27417,27405,27417,12
walking,27421,27417,27421,4
grooming,27422,27421,27422,1
walking,27460,27422,27460,38
stepping,27484,27460,27484,24
sniffing,27569,27484,27569,85
grooming,27804,27569,27804,235
rising,27827,27804,27827,23
sniffing,27857,27827,27857,30
walking,27937,27857,27937,80
running,27955,27937,27955,18
walking,27995,27955,27995,40
rising,28044,27995,28044,49
rearing,28088,28044,28088,44
sniffing,28104,28088,28104,16
rising,28143,28104,28143,39
climbing,28179,28143,28179,36
rearing,28187,28179,28187,8
sniffing,28255,28187,28255,68
rearing,28256,28255,28256,1
hunching,28257,28256,28257,1
rearing,28372,28257,28372,115
grooming,28430,28372,28430,58
rearing,28546,28430,28546,116
grooming,28547,28546,28547,1
left_turning,28559,28547,28559,12
grooming,28733,28559,28733,174
walking,28758,28733,28758,25
sniffing,28759,28758,28759,1
stepping,28792,28759,28792,33
rising,28812,28792,28812,20
rearing,28854,28812,28854,42
rising,28855,28854,28855,1
climbing,28885,28855,28885,30
walking,28901,28885,28901,16
sniffing,28948,28901,28948,47
left_turning,28992,28948,28992,44
walking,29067,28992,29067,75
sniffing,29091,29067,29091,24
trotting,29092,29091,29092,1
grooming,29360,29092,29360,268
climbing,29401,29360,29401,41
sniffing,29413,29401,29413,12
stepping,29452,29413,29452,39
walking,29453,29452,29453,1
rising,29499,29453,29499,46
sniffing,29662,29499,29662,163
walking,29687,29662,29687,25
stepping,29710,29687,29710,23
sniffing,29795,29710,29795,85
climbing,29896,29795,29896,101
stepping,29932,29896,29932,36
sniffing,30073,29932,30073,141
grooming,30314,30073,30314,241
stepping,30345,30314,30345,31
sniffing,30346,30345,30346,1
climbing,30395,30346,30395,49
walking,30414,30395,30414,19
stepping,30473,30414,30473,59
rearing,30480,30473,30480,7
stepping,30532,30480,30532,52
sniffing,30644,30532,30644,112
walking,30687,30644,30687,43
sniffing,30729,30687,30729,42
rising,30772,30729,30772,43
rearing,30829,30772,30829,57
sniffing,30889,30829,30889,60
walking,30924,30889,30924,35
sniffing,30976,30924,30976,52
walking,30977,30976,30977,1
sniffing,31100,30977,31100,123
rising,31141,31100,31141,41
hunching,31216,31141,31216,75
grooming,31361,31216,31361,145
walking,31434,31361,31434,73
right_turning,31457,31434,31457,23
running,31478,31457,31478,21
trotting,31491,31478,31491,13
rising,31518,31491,31518,27
climbing,31565,31518,31565,47
left_turning,31591,31565,31591,26
trotting,31634,31591,31634,43
climbing,31635,31634,31635,1
grooming,31636,31635,31636,1
stepping,31650,31636,31650,14
sniffing,31651,31650,31651,1
rising,31663,31651,31663,12
grooming,31800,31663,31800,137
left_turning,31801,31800,31801,1
