revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
trotting,41,0,41,41
rising,104,41,104,63
sniffing,115,104,115,11
right_turning,124,115,124,9
stepping,126,124,126,2
walking,215,126,215,89
sniffing,317,215,317,102
walking,358,317,358,41
rearing,431,358,431,73
sniffing,553,431,553,122
left_turning,616,553,616,63
trotting,626,616,626,10
walking,691,626,691,65
sniffing,758,691,758,67
left_turning,788,758,788,30
sniffing,841,788,841,53
trotting,867,841,867,26
left_turning,868,867,868,1
sniffing,869,868,869,1
walking,893,869,893,24
sniffing,900,893,900,7
walking,946,900,946,46
left_turning,969,946,969,23
rising,970,969,970,1
hunching,1077,970,1077,107
climbing,1083,1077,1083,6
sniffing,1146,1083,1146,63
walking,1167,1146,1167,21
sniffing,1168,1167,1168,1
walking,1173,1168,1173,5
rising,1235,1173,1235,62
sniffing,1256,1235,1256,21
rising,1341,1256,1341,85
sniffing,1427,1341,1427,86
climbing,1452,1427,1452,25
rising,1503,1452,1503,51
walking,1504,1503,1504,1
trotting,1537,1504,1537,33
sniffing,1547,1537,1547,10
trotting,1555,1547,1555,8
sniffing,1682,1555,1682,127
rearing,1996,1682,1996,314
sniffing,1997,1996,1997,1
walking,1998,1997,1998,1
climbing,2033,1998,2033,35
rearing,2184,2033,2184,151
hunching,2329,2184,2329,145
climbing,2336,2329,2336,7
running,2356,2336,2356,20
sniffing,2464,2356,2464,108
climbing,2515,2464,2515,51
rising,2580,2515,2580,65
sniffing,2581,2580,2581,1
left_turning,2616,2581,2616,35
running,2640,2616,2640,24
left_turning,2712,2640,2712,72
sniffing,2734,2712,2734,22
running,2781,2734,2781,47
walking,2782,2781,2782,1
sniffing,2816,2782,2816,34
walking,2872,2816,2872,56
sniffing,2934,2872,2934,62
right_turning,2969,2934,2969,35
stepping,2970,2969,2970,1
rising,2971,2970,2971,1
stepping,2977,2971,2977,6
walking,3030,2977,3030,53
left_turning,3048,3030,3048,18
trotting,3078,3048,3078,30
right_turning,3105,3078,3105,27
walking,3206,3105,3206,101
left_turning,3207,3206,3207,1
sniffing,3261,3207,3261,54
rising,3286,3261,3286,25
sniffing,3325,3286,3325,39
climbing,3399,3325,3399,74
walking,3400,3399,3400,1
sniffing,3443,3400,3443,43
pausing,3444,3443,3444,1
sniffing,3445,3444,3445,1
climbing,3541,3445,3541,96
rising,3567,3541,3567,26
sniffing,3646,3567,3646,79
walking,3670,3646,3670,24
climbing,3736,3670,3736,66
walking,3761,3736,3761,25
trotting,3798,3761,3798,37
stepping,3840,3798,3840,42
trotting,3850,3840,3850,10
walking,3913,3850,3913,63
sniffing,4001,3913,4001,88
climbing,4013,4001,4013,12
sniffing,4118,4013,4118,105
climbing,4151,4118,4151,33
trotting,4180,4151,4180,29
walking,4213,4180,4213,33
sniffing,4241,4213,4241,28
left_turning,4253,4241,4253,12
climbing,4305,4253,4305,52
sniffing,4323,4305,4323,18
grooming,4480,4323,4480,157
sniffing,4511,4480,4511,31
climbing,4577,4511,4577,66
walking,4630,4577,4630,53
sniffing,4692,4630,4692,62
left_turning,4712,4692,4712,20
climbing,4736,4712,4736,24
rising,4771,4736,4771,35
left_turning,4772,4771,4772,1
rising,4778,4772,4778,6
sniffing,4864,4778,4864,86
rising,4941,4864,4941,77
climbing,4998,4941,4998,57
sniffing,4999,4998,4999,1
right_turning,5000,4999,5000,1
trotting,5011,5000,5011,11
sniffing,5078,5011,5078,67
rising,5140,5078,5140,62
climbing,5171,5140,5171,31
sniffing,5246,5171,5246,75
climbing,5285,5246,5285,39
trotting,5306,5285,5306,21
sniffing,5359,5306,5359,53
walking,5401,5359,5401,42
running,5409,5401,5409,8
walking,5448,5409,5448,39
climbing,5492,5448,5492,44
walking,5505,5492,5505,13
sniffing,5518,5505,5518,13
trotting,5548,5518,5548,30
sniffing,5606,5548,5606,58
climbing,5653,5606,5653,47
grooming,5782,5653,5782,129
left_turning,5841,5782,5841,59
stepping,5894,5841,5894,53
walking,5895,5894,5895,1
sniffing,5946,5895,5946,51
walking,5953,5946,5953,7
sniffing,6049,5953,6049,96
climbing,6077,6049,6077,28
rearing,6078,6077,6078,1
grooming,6079,6078,6079,1
right_turning,6129,6079,6129,50
walking,6150,6129,6150,21
rising,6235,6150,6235,85
sniffing,6272,6235,6272,37
running,6312,6272,6312,40
trotting,6318,6312,6318,6
sniffing,6461,6318,6461,143
trotting,6484,6461,6484,23
sniffing,6494,6484,6494,10
climbing,6525,6494,6525,31
sniffing,6637,6525,6637,112
pausing,6638,6637,6638,1
sniffing,6672,6638,6672,34
rising,6673,6672,6673,1
sniffing,6682,6673,6682,9
rising,6800,6682,6800,118
stepping,6807,6800,6807,7
climbing,6837,6807,6837,30
sniffing,6879,6837,6879,42
rising,6930,6879,6930,51
climbing,7001,6930,7001,71
sniffing,7095,7001,7095,94
walking,7185,7095,7185,90
climbing,7238,7185,7238,53
trotting,7287,7238,7287,49
stepping,7300,7287,7300,13
walking,7328,7300,7328,28
trotting,7367,7328,7367,39
left_turning,7390,7367,7390,23
stepping,7491,7390,7491,101
right_turning,7492,7491,7492,1
walking,7524,7492,7524,32
sniffing,7590,7524,7590,66
left_turning,7625,7590,7625,35
walking,7665,7625,7665,40
left_turning,7699,7665,7699,34
trotting,7731,7699,7731,32
walking,7762,7731,7762,31
trotting,7771,7762,7771,9
right_turning,7775,7771,7775,4
climbing,7817,7775,7817,42
sniffing,7831,7817,7831,14
rising,7928,7831,7928,97
climbing,7980,7928,7980,52
walking,7981,7980,7981,1
left_turning,7982,7981,7982,1
rising,7997,7982,7997,15
sniffing,8048,7997,8048,51
rising,8118,8048,8118,70
climbing,8150,8118,8150,32
walking,8162,8150,8162,12
rising,8211,8162,8211,49
trotting,8239,8211,8239,28
walking,8265,8239,8265,26
left_turning,8310,8265,8310,45
stepping,8360,8310,8360,50
rising,8362,8360,8362,2
climbing,8395,8362,8395,33
walking,8426,8395,8426,31
rising,8457,8426,8457,31
walking,8464,8457,8464,7
left_turning,8486,8464,8486,22
walking,8487,8486,8487,1
sniffing,8501,8487,8501,14
walking,8564,8501,8564,63
rising,8582,8564,8582,18
right_turning,8636,8582,8636,54
rising,8641,8636,8641,5
sniffing,8642,8641,8642,1
walking,8672,8642,8672,30
climbing,8682,8672,8682,10
sniffing,8683,8682,8683,1
rising,8701,8683,8701,18
climbing,8758,8701,8758,57
walking,8759,8758,8759,1
climbing,8812,8759,8812,53
rising,8813,8812,8813,1
sniffing,8868,8813,8868,55
walking,8911,8868,8911,43
sniffing,8912,8911,8912,1
left_turning,8982,8912,8982,70
sniffing,8983,8982,8983,1
left_turning,8985,8983,8985,2
sniffing,9085,8985,9085,100
walking,9086,9085,9086,1
sniffing,9128,9086,9128,42
rising,9227,9128,9227,99
left_turning,9254,9227,9254,27
sniffing,9255,9254,9255,1
trotting,9270,9255,9270,15
running,9301,9270,9301,31
sniffing,9367,9301,9367,66
trotting,9382,9367,9382,15
right_turning,9413,9382,9413,31
sniffing,9482,9413,9482,69
walking,9563,9482,9563,81
rising,9564,9563,9564,1
sniffing,9636,9564,9636,72
walking,9651,9636,9651,15
hunching,9746,9651,9746,95
rising,9804,9746,9804,58
walking,9833,9804,9833,29
climbing,9863,9833,9863,30
sniffing,9902,9863,9902,39
walking,9920,9902,9920,18
trotting,9949,9920,9949,29
sniffing,9967,9949,9967,18
trotting,10007,9967,10007,40
sniffing,10056,10007,10056,49
right_turning,10083,10056,10083,27
climbing,10135,10083,10135,52
walking,10143,10135,10143,8
sniffing,10171,10143,10171,28
trotting,10219,10171,10219,48
walking,10258,10219,10258,39
left_turning,10259,10258,10259,1
walking,10299,10259,10299,40
left_turning,10300,10299,10300,1
running,10313,10300,10313,13
rising,10322,10313,10322,9
climbing,10362,10322,10362,40
sniffing,10426,10362,10426,64
left_turning,10481,10426,10481,55
right_turning,10491,10481,10491,10
stepping,10556,10491,10556,65
sniffing,10557,10556,10557,1
trotting,10576,10557,10576,19
sniffing,10630,10576,10630,54
climbing,10663,10630,10663,33
right_turning,10718,10663,10718,55
walking,10834,10718,10834,116
sniffing,10849,10834,10849,15
walking,10892,10849,10892,43
sniffing,10893,10892,10893,1
walking,10894,10893,10894,1
rising,10968,10894,10968,74
climbing,11012,10968,11012,44
rising,11013,11012,11013,1
sniffing,11014,11013,11014,1
climbing,11038,11014,11038,24
trotting,11050,11038,11050,12
climbing,11113,11050,11113,63
sniffing,11118,11113,11118,5
rising,11225,11118,11225,107
sniffing,11281,11225,11281,56
stepping,11311,11281,11311,30
sniffing,11399,11311,11399,88
walking,11438,11399,11438,39
sniffing,11478,11438,11478,40
left_turning,11530,11478,11530,52
climbing,11566,11530,11566,36
sniffing,11621,11566,11621,55
rising,11709,11621,11709,88
sniffing,11732,11709,11732,23
rising,11749,11732,11749,17
climbing,11789,11749,11789,40
sniffing,11807,11789,11807,18
stepping,11823,11807,11823,16
walking,11835,11823,11835,12
sniffing,11836,11835,11836,1
stepping,11862,11836,11862,26
rising,11963,11862,11963,101
sniffing,12020,11963,12020,57
climbing,12068,12020,12068,48
rising,12121,12068,12121,53
climbing,12147,12121,12147,26
sniffing,12181,12147,12181,34
climbing,12276,12181,12276,95
sniffing,12277,12276,12277,1
right_turning,12286,12277,12286,9
trotting,12311,12286,12311,25
sniffing,12323,12311,12323,12
trotting,12362,12323,12362,39
stepping,12394,12362,12394,32
sniffing,12490,12394,12490,96
walking,12507,12490,12507,17
climbing,12531,12507,12531,24
trotting,12548,12531,12548,17
stepping,12592,12548,12592,44
rising,12616,12592,12616,24
climbing,12677,12616,12677,61
right_turning,12678,12677,12678,1
walking,12691,12678,12691,13
sniffing,12764,12691,12764,73
left_turning,12818,12764,12818,54
sniffing,12959,12818,12959,141
climbing,12990,12959,12990,31
trotting,13009,12990,13009,19
walking,13039,13009,13039,30
rising,13040,13039,13040,1
left_turning,13041,13040,13041,1
right_turning,13074,13041,13074,33
walking,13138,13074,13138,64
climbing,13206,13138,13206,68
right_turning,13215,13206,13215,9
stepping,13235,13215,13235,20
sniffing,13269,13235,13269,34
hunching,13270,13269,13270,1
walking,13301,13270,13301,31
sniffing,13359,13301,13359,58
rising,13360,13359,13360,1
sniffing,13383,13360,13383,23
climbing,13431,13383,13431,48
rising,13457,13431,13457,26
climbing,13495,13457,13495,38
running,13518,13495,13518,23
walking,13519,13518,13519,1
sniffing,13538,13519,13538,19
climbing,13565,13538,13565,27
sniffing,13566,13565,13566,1
climbing,13567,13566,13567,1
rising,13571,13567,13571,4
stepping,13610,13571,13610,39
trotting,13681,13610,13681,71
sniffing,13690,13681,13690,9
left_turning,13733,13690,13733,43
sniffing,13734,13733,13734,1
walking,13763,13734,13763,29
rising,13873,13763,13873,110
sniffing,13874,13873,13874,1
left_turning,13932,13874,13932,58
walking,13981,13932,13981,49
sniffing,13989,13981,13989,8
right_turning,14002,13989,14002,13
running,14017,14002,14017,15
walking,14073,14017,14073,56
right_turning,14135,14073,14135,62
sniffing,14235,14135,14235,100
walking,14337,14235,14337,102
sniffing,14416,14337,14416,79
right_turning,14427,14416,14427,11
stepping,14428,14427,14428,1
rising,14429,14428,14429,1
stepping,14430,14429,14430,1
rising,14504,14430,14504,74
climbing,14517,14504,14517,13
sniffing,14618,14517,14618,101
rising,14714,14618,14714,96
sniffing,14738,14714,14738,24
running,14745,14738,14745,7
walking,14795,14745,14795,50
rising,14842,14795,14842,47
hunching,14843,14842,14843,1
grooming,14844,14843,14844,1
sniffing,14926,14844,14926,82
walking,14988,14926,14988,62
sniffing,15062,14988,15062,74
rearing,15086,15062,15086,24
walking,15164,15086,15164,78
climbing,15207,15164,15207,43
sniffing,15273,15207,15273,66
climbing,15296,15273,15296,23
grooming,15297,15296,15297,1
sniffing,15298,15297,15298,1
left_turning,15344,15298,15344,46
trotting,15365,15344,15365,21
walking,15391,15365,15391,26
sniffing,15392,15391,15392,1
rising,15406,15392,15406,14
sniffing,15457,15406,15457,51
left_turning,15520,15457,15520,63
sniffing,15583,15520,15583,63
left_turning,15606,15583,15606,23
sniffing,15717,15606,15717,111
rising,15718,15717,15718,1
climbing,15734,15718,15734,16
rising,15897,15734,15897,163
climbing,15902,15897,15902,5
left_turning,15915,15902,15915,13
right_turning,15931,15915,15931,16
walking,15935,15931,15935,4
sniffing,15994,15935,15994,59
stepping,16035,15994,16035,41
climbing,16040,16035,16040,5
sniffing,16097,16040,16097,57
walking,16124,16097,16124,27
trotting,16134,16124,16134,10
rising,16155,16134,16155,21
climbing,16169,16155,16169,14
trotting,16183,16169,16183,14
left_turning,16257,16183,16257,74
rearing,16369,16257,16369,112
rising,16393,16369,16393,24
rearing,16394,16393,16394,1
grooming,16395,16394,16395,1
sniffing,16431,16395,16431,36
walking,16493,16431,16493,62
rising,16547,16493,16547,54
sniffing,16548,16547,16548,1
left_turning,16602,16548,16602,54
rising,16681,16602,16681,79
rearing,16682,16681,16682,1
sniffing,16697,16682,16697,15
rising,16748,16697,16748,51
sniffing,16787,16748,16787,39
walking,16827,16787,16827,40
climbing,16879,16827,16879,52
right_turning,16900,16879,16900,21
walking,16953,16900,16953,53
sniffing,17063,16953,17063,110
walking,17105,17063,17105,42
sniffing,17106,17105,17106,1
walking,17126,17106,17126,20
sniffing,17171,17126,17171,45
left_turning,17223,17171,17223,52
sniffing,17276,17223,17276,53
walking,17352,17276,17352,76
rising,17353,17352,17353,1
sniffing,17399,17353,17399,46
rising,17468,17399,17468,69
right_turning,17508,17468,17508,40
sniffing,17557,17508,17557,49
walking,17560,17557,17560,3
sniffing,17600,17560,17600,40
rearing,17627,17600,17627,27
climbing,17638,17627,17638,11
walking,17735,17638,17735,97
sniffing,17779,17735,17779,44
rising,17909,17779,17909,130
left_turning,17921,17909,17921,12
running,17957,17921,17957,36
sniffing,17981,17957,17981,24
walking,18009,17981,18009,28
sniffing,18022,18009,18022,13
climbing,18059,18022,18059,37
walking,18067,18059,18067,8
sniffing,18113,18067,18113,46
stepping,18140,18113,18140,27
walking,18172,18140,18172,32
rising,18173,18172,18173,1
rearing,18176,18173,18176,3
rising,18251,18176,18251,75
climbing,18259,18251,18259,8
walking,18293,18259,18293,34
sniffing,18328,18293,18328,35
climbing,18352,18328,18352,24
rising,18381,18352,18381,29
climbing,18412,18381,18412,31
rising,18435,18412,18435,23
climbing,18436,18435,18436,1
left_turning,18450,18436,18450,14
sniffing,18490,18450,18490,40
walking,18520,18490,18520,30
trotting,18521,18520,18521,1
sniffing,18538,18521,18538,17
climbing,18599,18538,18599,61
rising,18600,18599,18600,1
rearing,18625,18600,18625,25
grooming,18802,18625,18802,177
left_turning,18855,18802,18855,53
walking,18888,18855,18888,33
stepping,18889,18888,18889,1
walking,18913,18889,18913,24
climbing,18968,18913,18968,55
hunching,18969,18968,18969,1
rising,19012,18969,19012,43
sniffing,19101,19012,19101,89
rising,19169,19101,19169,68
sniffing,19287,19169,19287,118
climbing,19304,19287,19304,17
walking,19332,19304,19332,28
left_turning,19358,19332,19358,26
stepping,19402,19358,19402,44
hunching,19443,19402,19443,41
climbing,19489,19443,19489,46
sniffing,19515,19489,19515,26
walking,19574,19515,19574,59
trotting,19614,19574,19614,40
sniffing,19615,19614,19615,1
climbing,19697,19615,19697,82
rearing,19752,19697,19752,55
hunching,19822,19752,19822,70
climbing,19858,19822,19858,36
running,19884,19858,19884,26
walking,19889,19884,19889,5
stepping,19909,19889,19909,20
trotting,19914,19909,19914,5
grooming,19915,19914,19915,1
climbing,19916,19915,19916,1
trotting,19926,19916,19926,10
sniffing,19927,19926,19927,1
climbing,19979,19927,19979,52
rearing,20051,19979,20051,72
grooming,20053,20051,20053,2
right_turning,20067,20053,20067,14
walking,20115,20067,20115,48
trotting,20141,20115,20141,26
left_turning,20164,20141,20164,23
sniffing,20194,20164,20194,30
climbing,20234,20194,20234,40
sniffing,20235,20234,20235,1
left_turning,20243,20235,20243,8
rising,20244,20243,20244,1
climbing,20354,20244,20354,110
sniffing,20399,20354,20399,45
climbing,20452,20399,20452,53
rising,20522,20452,20522,70
climbing,20567,20522,20567,45
right_turning,20599,20567,20599,32
walking,20611,20599,20611,12
rising,20643,20611,20643,32
sniffing,20719,20643,20719,76
climbing,20797,20719,20797,78
sniffing,20798,20797,20798,1
walking,20811,20798,20811,13
sniffing,20812,20811,20812,1
left_turning,20853,20812,20853,41
rising,20854,20853,20854,1
climbing,20905,20854,20905,51
walking,20940,20905,20940,35
sniffing,20959,20940,20959,19
climbing,21028,20959,21028,69
rising,21049,21028,21049,21
climbing,21089,21049,21089,40
hunching,21201,21089,21201,112
rearing,21202,21201,21202,1
walking,21251,21202,21251,49
left_turning,21252,21251,21252,1
sniffing,21288,21252,21288,36
rearing,21289,21288,21289,1
rising,21290,21289,21290,1
climbing,21349,21290,21349,59
rising,21350,21349,21350,1
walking,21436,21350,21436,86
sniffing,21542,21436,21542,106
climbing,21599,21542,21599,57
sniffing,21716,21599,21716,117
right_turning,21728,21716,21728,12
walking,21732,21728,21732,4
sniffing,21733,21732,21733,1
left_turning,21770,21733,21770,37
trotting,21787,21770,21787,17
walking,21805,21787,21805,18
climbing,21860,21805,21860,55
walking,21871,21860,21871,11
stepping,21927,21871,21927,56
rising,21928,21927,21928,1
sniffing,21929,21928,21929,1
left_turning,21997,21929,21997,68
walking,22040,21997,22040,43
climbing,22105,22040,22105,65
left_turning,22112,22105,22112,7
sniffing,22115,22112,22115,3
stepping,22168,22115,22168,53
walking,22177,22168,22177,9
climbing,22238,22177,22238,61
right_turning,22261,22238,22261,23
running,22307,22261,22307,46
walking,22346,22307,22346,39
rising,22347,22346,22347,1
sniffing,22429,22347,22429,82
climbing,22466,22429,22466,37
left_turning,22467,22466,22467,1
sniffing,22544,22467,22544,77
rising,22592,22544,22592,48
climbing,22662,22592,22662,70
walking,22665,22662,22665,3
sniffing,22666,22665,22666,1
right_turning,22690,22666,22690,24
running,22722,22690,22722,32
rising,22754,22722,22754,32
rearing,22901,22754,22901,147
sniffing,22942,22901,22942,41
walking,23028,22942,23028,86
climbing,23062,23028,23062,34
sniffing,23116,23062,23116,54
walking,23150,23116,23150,34
sniffing,23215,23150,23215,65
walking,23253,23215,23253,38
sniffing,23290,23253,23290,37
climbing,23367,23290,23367,77
hunching,23368,23367,23368,1
sniffing,23413,23368,23413,45
right_turning,23443,23413,23443,30
rising,23444,23443,23444,1
sniffing,23533,23444,23533,89
stepping,23628,23533,23628,95
sniffing,23743,23628,23743,115
right_turning,23789,23743,23789,46
trotting,23816,23789,23816,27
sniffing,23865,23816,23865,49
rising,23880,23865,23880,15
sniffing,23921,23880,23921,41
walking,23922,23921,23922,1
climbing,24019,23922,24019,97
hunching,24115,24019,24115,96
rising,24117,24115,24117,2
sniffing,24144,24117,24144,27
rising,24180,24144,24180,36
climbing,24225,24180,24225,45
rising,24262,24225,24262,37
right_turning,24264,24262,24264,2
walking,24285,24264,24285,21
stepping,24286,24285,24286,1
walking,24330,24286,24330,44
sniffing,24389,24330,24389,59
walking,24402,24389,24402,13
climbing,24403,24402,24403,1
sniffing,24404,24403,24404,1
rising,24510,24404,24510,106
sniffing,24539,24510,24539,29
hunching,24684,24539,24684,145
climbing,24719,24684,24719,35
sniffing,24851,24719,24851,132
walking,24874,24851,24874,23
climbing,24914,24874,24914,40
sniffing,24942,24914,24942,28
climbing,24978,24942,24978,36
sniffing,25007,24978,25007,29
climbing,25061,25007,25061,54
walking,25101,25061,25101,40
sniffing,25117,25101,25117,16
rising,25118,25117,25118,1
sniffing,25250,25118,25250,132
climbing,25263,25250,25263,13
sniffing,25293,25263,25293,30
stepping,25363,25293,25363,70
sniffing,25406,25363,25406,43
climbing,25437,25406,25437,31
trotting,25438,25437,25438,1
sniffing,25491,25438,25491,53
rising,25575,25491,25575,84
sniffing,25596,25575,25596,21
rising,25606,25596,25606,10
sniffing,25618,25606,25618,12
climbing,25667,25618,25667,49
rearing,25770,25667,25770,103
sniffing,25799,25770,25799,29
rising,25823,25799,25823,24
climbing,25869,25823,25869,46
rearing,25882,25869,25882,13
sniffing,25956,25882,25956,74
trotting,25957,25956,25957,1
right_turning,25968,25957,25968,11
trotting,25997,25968,25997,29
stepping,26069,25997,26069,72
trotting,26119,26069,26119,50
sniffing,26120,26119,26120,1
rising,26141,26120,26141,21
climbing,26142,26141,26142,1
sniffing,26149,26142,26149,7
rising,26150,26149,26150,1
sniffing,26161,26150,26161,11
rising,26196,26161,26196,35
walking,26235,26196,26235,39
climbing,26243,26235,26243,8
sniffing,26324,26243,26324,81
rearing,26325,26324,26325,1
sniffing,26359,26325,26359,34
grooming,26581,26359,26581,222
walking,26606,26581,26606,25
stepping,26686,26606,26686,80
right_turning,26702,26686,26702,16
walking,26705,26702,26705,3
sniffing,26753,26705,26753,48
rising,26754,26753,26754,1
sniffing,26852,26754,26852,98
right_turning,26853,26852,26853,1
walking,26899,26853,26899,46
rising,26939,26899,26939,40
climbing,26988,26939,26988,49
sniffing,27027,26988,27027,39
rising,27058,27027,27058,31
walking,27059,27058,27059,1
sniffing,27075,27059,27075,16
walking,27081,27075,27081,6
rising,27094,27081,27094,13
stepping,27133,27094,27133,39
rising,27153,27133,27153,20
trotting,27181,27153,27181,28
left_turning,27208,27181,27208,27
sniffing,27275,27208,27275,67
left_turning,27337,27275,27337,62
trotting,27374,27337,27374,37
rising,27375,27374,27375,1
climbing,27442,27375,27442,67
left_turning,27454,27442,27454,12
sniffing,27652,27454,27652,198
trotting,27653,27652,27653,1
sniffing,27737,27653,27737,84
walking,27760,27737,27760,23
right_turning,27784,27760,27784,24
climbing,27826,27784,27826,42
walking,27874,27826,27874,48
sniffing,27875,27874,27875,1
walking,27880,27875,27880,5
rising,27900,27880,27900,20
climbing,27903,27900,27903,3
rising,27907,27903,27907,4
climbing,27939,27907,27939,32
hunching,27940,27939,27940,1
sniffing,27960,27940,27960,20
right_turning,28009,27960,28009,49
walking,28046,28009,28046,37
rising,28064,28046,28064,18
climbing,28093,28064,28093,29
walking,28105,28093,28105,12
sniffing,28106,28105,28106,1
walking,28138,28106,28138,32
right_turning,28180,28138,28180,42
walking,28223,28180,28223,43
stepping,28270,28223,28270,47
rising,28271,28270,28271,1
walking,28310,28271,28310,39
sniffing,28382,28310,28382,72
right_turning,28390,28382,28390,8
walking,28402,28390,28402,12
left_turning,28415,28402,28415,13
rising,28480,28415,28480,65
climbing,28543,28480,28543,63
walking,28555,28543,28555,12
sniffing,28575,28555,28575,20
walking,28580,28575,28580,5
rising,28627,28580,28627,47
left_turning,28634,28627,28634,7
trotting,28651,28634,28651,17
running,28659,28651,28659,8
walking,28669,28659,28669,10
trotting,28704,28669,28704,35
sniffing,28818,28704,28818,114
rising,28823,28818,28823,5
sniffing,28836,28823,28836,13
grooming,28837,28836,28837,1
rearing,28878,28837,28878,41
rising,28957,28878,28957,79
climbing,28958,28957,28958,1
walking,28959,28958,28959,1
sniffing,28999,28959,28999,40
rising,29000,28999,29000,1
climbing,29065,29000,29065,65
walking,29077,29065,29077,12
stepping,29078,29077,29078,1
walking,29129,29078,29129,51
sniffing,29186,29129,29186,57
climbing,29241,29186,29241,55
walking,29275,29241,29275,34
running,29282,29275,29282,7
rising,29283,29282,29283,1
climbing,29320,29283,29320,37
stepping,29362,29320,29362,42
right_turning,29388,29362,29388,26
walking,29432,29388,29432,44
sniffing,29452,29432,29452,20
left_turning,29466,29452,29466,14
sniffing,29474,29466,29474,8
right_turning,29508,29474,29508,34
walking,29547,29508,29547,39
sniffing,29548,29547,29548,1
hunching,29620,29548,29620,72
sniffing,29676,29620,29676,56
walking,29712,29676,29712,36
stepping,29732,29712,29732,20
walking,29779,29732,29779,47
sniffing,29842,29779,29842,63
rising,29843,29842,29843,1
walking,29845,29843,29845,2
sniffing,29868,29845,29868,23
walking,29869,29868,29869,1
rearing,29891,29869,29891,22
grooming,29892,29891,29892,1
rising,29934,29892,29934,42
walking,29948,29934,29948,14
sniffing,29977,29948,29977,29
walking,29999,29977,29999,22
sniffing,30053,29999,30053,54
climbing,30085,30053,30085,32
walking,30144,30085,30144,59
sniffing,30145,30144,30145,1
walking,30193,30145,30193,48
sniffing,30272,30193,30272,79
right_turning,30306,30272,30306,34
walking,30314,30306,30314,8
sniffing,30355,30314,30355,41
rising,30554,30355,30554,199
climbing,30586,30554,30586,32
walking,30623,30586,30623,37
sniffing,30655,30623,30655,32
left_turning,30690,30655,30690,35
trotting,30723,30690,30723,33
stepping,30724,30723,30724,1
rising,30725,30724,30725,1
climbing,30802,30725,30802,77
sniffing,30887,30802,30887,85
climbing,30927,30887,30927,40
left_turning,30928,30927,30928,1
sniffing,30944,30928,30944,16
right_turning,30966,30944,30966,22
walking,31003,30966,31003,37
sniffing,31004,31003,31004,1
right_turning,31044,31004,31044,40
sniffing,31060,31044,31060,16
rising,31070,31060,31070,10
trotting,31071,31070,31071,1
rising,31123,31071,31123,52
grooming,31324,31123,31324,201
sniffing,31325,31324,31325,1
rising,31326,31325,31326,1
rearing,31372,31326,31372,46
grooming,31583,31372,31583,211
sniffing,31584,31583,31584,1
stepping,31603,31584,31603,19
sniffing,31677,31603,31677,74
rearing,31714,31677,31714,37
grooming,31715,31714,31715,1
sniffing,31804,31715,31804,89
walking,31818,31804,31818,14
hunching,31839,31818,31839,21
sniffing,31865,31839,31865,26
walking,31880,31865,31880,15
climbing,31937,31880,31937,57
right_turning,31970,31937,31970,33
walking,31971,31970,31971,1
left_turning,32002,31971,32002,31
trotting,32019,32002,32019,17
walking,32053,32019,32053,34
stepping,32072,32053,32072,19
climbing,32094,32072,32094,22
trotting,32108,32094,32108,14
stepping,32149,32108,32149,41
walking,32150,32149,32150,1
rearing,32151,32150,32151,1
rising,32152,32151,32152,1
climbing,32180,32152,32180,28
rising,32252,32180,32252,72
left_turning,32281,32252,32281,29
walking,32307,32281,32307,26
right_turning,32325,32307,32325,18
stepping,32386,32325,32386,61
walking,32419,32386,32419,33
sniffing,32514,32419,32514,95
walking,32541,32514,32541,27
left_turning,32542,32541,32542,1
walking,32553,32542,32553,11
rearing,32665,32553,32665,112
walking,32681,32665,32681,16
left_turning,32690,32681,32690,9
sniffing,32718,32690,32718,28
rising,32741,32718,32741,23
grooming,32830,32741,32830,89
rising,32831,32830,32831,1
walking,32899,32831,32899,68
sniffing,32943,32899,32943,44
right_turning,32960,32943,32960,17
walking,32983,32960,32983,23
right_turning,32996,32983,32996,13
trotting,33018,32996,33018,22
sniffing,33078,33018,33078,60
rising,33150,33078,33150,72
walking,33155,33150,33155,5
left_turning,33178,33155,33178,23
