revised_movement_label,segBoundary,segBoundary_start,segBoundary_end,length
sniffing,1,0,1,1
rising,25,1,25,24
stepping,45,25,45,20
climbing,80,45,80,35
grooming,117,80,117,37
sniffing,158,117,158,41
grooming,366,158,366,208
sniffing,477,366,477,111
climbing,494,477,494,17
sniffing,553,494,553,59
rising,591,553,591,38
walking,659,591,659,68
sniffing,734,659,734,75
stepping,769,734,769,35
climbing,794,769,794,25
trotting,816,794,816,22
left_turning,915,816,915,99
sniffing,979,915,979,64
rising,1011,979,1011,32
sniffing,1012,1011,1012,1
walking,1035,1012,1035,23
trotting,1058,1035,1058,23
climbing,1083,1058,1083,25
right_turning,1092,1083,1092,9
climbing,1174,1092,1174,82
rising,1263,1174,1263,89
climbing,1318,1263,1318,55
walking,1322,1318,1322,4
sniffing,1348,1322,1348,26
stepping,1380,1348,1380,32
sniffing,1471,1380,1471,91
walking,1480,1471,1480,9
climbing,1495,1480,1495,15
sniffing,1557,1495,1557,62
left_turning,1583,1557,1583,26
trotting,1598,1583,1598,15
walking,1645,1598,1645,47
climbing,1687,1645,1687,42
sniffing,1724,1687,1724,37
rising,1793,1724,1793,69
climbing,1837,1793,1837,44
hunching,2041,1837,2041,204
grooming,2072,2041,2072,31
sniffing,2129,2072,2129,57
climbing,2148,2129,2148,19
sniffing,2177,2148,2177,29
rising,2235,2177,2235,58
trotting,2281,2235,2281,46
walking,2302,2281,2302,21
sniffing,2457,2302,2457,155
climbing,2498,2457,2498,41
rising,2554,2498,2554,56
climbing,2597,2554,2597,43
running,2613,2597,2613,16
walking,2623,2613,2623,10
climbing,2646,2623,2646,23
sniffing,2690,2646,2690,44
rising,2691,2690,2691,1
rearing,2761,2691,2761,70
sniffing,2814,2761,2814,53
rearing,2874,2814,2874,60
climbing,2909,2874,2909,35
right_turning,2933,2909,2933,24
sniffing,2934,2933,2934,1
walking,2967,2934,2967,33
running,2989,2967,2989,22
sniffing,2990,2989,2990,1
climbing,3051,2990,3051,61
running,3071,3051,3071,20
trotting,3084,3071,3084,13
walking,3085,3084,3085,1
sniffing,3210,3085,3210,125
walking,3216,3210,3216,6
sniffing,3315,3216,3315,99
walking,3372,3315,3372,57
climbing,3424,3372,3424,52
right_turning,3438,3424,3438,14
walking,3518,3438,3518,80
sniffing,3612,3518,3612,94
rising,3626,3612,3626,14
sniffing,3640,3626,3640,14
rising,3641,3640,3641,1
right_turning,3660,3641,3660,19
sniffing,3661,3660,3661,1
climbing,3708,3661,3708,47
trotting,3739,3708,3739,31
sniffing,3744,3739,3744,5
right_turning,3761,3744,3761,17
rising,3840,3761,3840,79
trotting,3861,3840,3861,21
stepping,3929,3861,3929,68
sniffing,4018,3929,4018,89
trotting,4019,4018,4019,1
sniffing,4020,4019,4020,1
left_turning,4033,4020,4033,13
climbing,4087,4033,4087,54
right_turning,4098,4087,4098,11
trotting,4113,4098,4113,15
sniffing,4207,4113,4207,94
walking,4257,4207,4257,50
sniffing,4262,4257,4262,5
trotting,4277,4262,4277,15
sniffing,4314,4277,4314,37
left_turning,4324,4314,4324,10
walking,4406,4324,4406,82
climbing,4437,4406,4437,31
sniffing,4466,4437,4466,29
trotting,4476,4466,4476,10
walking,4524,4476,4524,48
climbing,4572,4524,4572,48
sniffing,4573,4572,4573,1
left_turning,4609,4573,4609,36
sniffing,4610,4609,4610,1
walking,4665,4610,4665,55
sniffing,4710,4665,4710,45
climbing,4745,4710,4745,35
sniffing,4792,4745,4792,47
climbing,4857,4792,4857,65
walking,4918,4857,4918,61
stepping,4948,4918,4948,30
sniffing,5028,4948,5028,80
left_turning,5049,5028,5049,21
running,5068,5049,5068,19
sniffing,5169,5068,5169,101
stepping,5181,5169,5181,12
right_turning,5202,5181,5202,21
trotting,5240,5202,5240,38
walking,5261,5240,5261,21
stepping,5262,5261,5262,1
walking,5287,5262,5287,25
left_turning,5298,5287,5298,11
stepping,5304,5298,5304,6
walking,5314,5304,5314,10
rising,5336,5314,5336,22
left_turning,5355,5336,5355,19
walking,5387,5355,5387,32
rising,5417,5387,5417,30
hunching,5418,5417,5418,1
climbing,5456,5418,5456,38
walking,5510,5456,5510,54
trotting,5529,5510,5529,19
walking,5556,5529,5556,27
stepping,5662,5556,5662,106
sniffing,5681,5662,5681,19
left_turning,5719,5681,5719,38
running,5751,5719,5751,32
climbing,5786,5751,5786,35
rising,5787,5786,5787,1
sniffing,5887,5787,5887,100
rearing,5891,5887,5891,4
sniffing,5970,5891,5970,79
walking,5985,5970,5985,15
hunching,6051,5985,6051,66
sniffing,6090,6051,6090,39
right_turning,6108,6090,6108,18
walking,6109,6108,6109,1
rising,6133,6109,6133,24
climbing,6181,6133,6181,48
hunching,6199,6181,6199,18
sniffing,6200,6199,6200,1
rising,6253,6200,6253,53
sniffing,6292,6253,6292,39
left_turning,6331,6292,6331,39
sniffing,6370,6331,6370,39
trotting,6388,6370,6388,18
stepping,6418,6388,6418,30
trotting,6419,6418,6419,1
walking,6452,6419,6452,33
climbing,6488,6452,6488,36
rising,6490,6488,6490,2
walking,6552,6490,6552,62
hunching,6627,6552,6627,75
sniffing,6710,6627,6710,83
trotting,6741,6710,6741,31
rising,6742,6741,6742,1
trotting,6772,6742,6772,30
walking,6806,6772,6806,34
sniffing,6881,6806,6881,75
left_turning,6882,6881,6882,1
sniffing,6949,6882,6949,67
rising,6952,6949,6952,3
left_turning,7019,6952,7019,67
sniffing,7169,7019,7169,150
rising,7194,7169,7194,25
rearing,7195,7194,7195,1
hunching,7196,7195,7196,1
climbing,7251,7196,7251,55
sniffing,7350,7251,7350,99
climbing,7369,7350,7369,19
walking,7410,7369,7410,41
sniffing,7458,7410,7458,48
climbing,7470,7458,7470,12
sniffing,7481,7470,7481,11
walking,7523,7481,7523,42
sniffing,7541,7523,7541,18
rising,7590,7541,7590,49
sniffing,7674,7590,7674,84
grooming,7776,7674,7776,102
sniffing,7875,7776,7875,99
running,7903,7875,7903,28
walking,7904,7903,7904,1
rising,7942,7904,7942,38
walking,7971,7942,7971,29
left_turning,7984,7971,7984,13
trotting,8014,7984,8014,30
walking,8082,8014,8082,68
sniffing,8178,8082,8178,96
left_turning,8227,8178,8227,49
sniffing,8228,8227,8228,1
walking,8236,8228,8236,8
trotting,8260,8236,8260,24
walking,8261,8260,8261,1
rising,8262,8261,8262,1
sniffing,8263,8262,8263,1
grooming,8264,8263,8264,1
left_turning,8323,8264,8323,59
climbing,8340,8323,8340,17
right_turning,8357,8340,8357,17
walking,8425,8357,8425,68
rising,8479,8425,8479,54
climbing,8522,8479,8522,43
rising,8589,8522,8589,67
climbing,8618,8589,8618,29
right_turning,8644,8618,8644,26
walking,8749,8644,8749,105
stepping,8787,8749,8787,38
hunching,8851,8787,8851,64
grooming,8933,8851,8933,82
sniffing,8963,8933,8963,30
left_turning,8964,8963,8964,1
rising,8965,8964,8965,1
hunching,8966,8965,8966,1
climbing,9026,8966,9026,60
sniffing,9057,9026,9057,31
walking,9153,9057,9153,96
sniffing,9167,9153,9167,14
climbing,9219,9167,9219,52
left_turning,9220,9219,9220,1
rising,9248,9220,9248,28
right_turning,9286,9248,9286,38
sniffing,9293,9286,9293,7
rising,9349,9293,9349,56
climbing,9406,9349,9406,57
grooming,9939,9406,9939,533
rearing,10060,9939,10060,121
sniffing,10131,10060,10131,71
hunching,10160,10131,10160,29
rising,10182,10160,10182,22
hunching,10191,10182,10191,9
right_turning,10229,10191,10229,38
sniffing,10235,10229,10235,6
walking,10250,10235,10250,15
left_turning,10261,10250,10261,11
sniffing,10343,10261,10343,82
rising,10407,10343,10407,64
climbing,10429,10407,10429,22
sniffing,10430,10429,10430,1
walking,10431,10430,10431,1
sniffing,10432,10431,10432,1
rising,10474,10432,10474,42
climbing,10488,10474,10488,14
walking,10489,10488,10489,1
sniffing,10541,10489,10541,52
climbing,10610,10541,10610,69
hunching,10764,10610,10764,154
sniffing,10871,10764,10871,107
climbing,10983,10871,10983,112
hunching,11007,10983,11007,24
sniffing,11068,11007,11068,61
climbing,11109,11068,11109,41
rising,11140,11109,11140,31
climbing,11147,11140,11147,7
sniffing,11224,11147,11224,77
climbing,11307,11224,11307,83
hunching,11308,11307,11308,1
grooming,11309,11308,11309,1
rearing,11456,11309,11456,147
grooming,11457,11456,11457,1
hunching,11458,11457,11458,1
rearing,11459,11458,11459,1
rising,11521,11459,11521,62
right_turning,11564,11521,11564,43
trotting,11579,11564,11579,15
walking,11587,11579,11587,8
trotting,11640,11587,11640,53
climbing,11682,11640,11682,42
rising,11683,11682,11683,1
walking,11727,11683,11727,44
left_turning,11790,11727,11790,63
climbing,11805,11790,11805,15
rising,11845,11805,11845,40
climbing,11879,11845,11879,34
trotting,11928,11879,11928,49
walking,11929,11928,11929,1
sniffing,11944,11929,11944,15
climbing,11967,11944,11967,23
sniffing,12193,11967,12193,226
rising,12386,12193,12386,193
climbing,12462,12386,12462,76
trotting,12485,12462,12485,23
left_turning,12534,12485,12534,49
sniffing,12535,12534,12535,1
walking,12559,12535,12559,24
rising,12639,12559,12639,80
climbing,12681,12639,12681,42
sniffing,12748,12681,12748,67
climbing,12816,12748,12816,68
sniffing,12872,12816,12872,56
left_turning,12877,12872,12877,5
sniffing,12914,12877,12914,37
stepping,12917,12914,12917,3
sniffing,12950,12917,12950,33
left_turning,12962,12950,12962,12
sniffing,12973,12962,12973,11
walking,13010,12973,13010,37
rising,13011,13010,13011,1
climbing,13069,13011,13069,58
sniffing,13078,13069,13078,9
right_turning,13117,13078,13117,39
trotting,13139,13117,13139,22
walking,13149,13139,13149,10
sniffing,13232,13149,13232,83
walking,13256,13232,13256,24
rising,13257,13256,13257,1
climbing,13337,13257,13337,80
rearing,13408,13337,13408,71
grooming,13564,13408,13564,156
hunching,13685,13564,13685,121
sniffing,13759,13685,13759,74
walking,13784,13759,13784,25
sniffing,13793,13784,13793,9
left_turning,13796,13793,13796,3
sniffing,13890,13796,13890,94
left_turning,13891,13890,13891,1
walking,13931,13891,13931,40
sniffing,13941,13931,13941,10
left_turning,13942,13941,13942,1
walking,14008,13942,14008,66
running,14044,14008,14044,36
walking,14075,14044,14075,31
sniffing,14076,14075,14076,1
walking,14077,14076,14077,1
right_turning,14116,14077,14116,39
sniffing,14236,14116,14236,120
rising,14288,14236,14288,52
left_turning,14316,14288,14316,28
sniffing,14322,14316,14322,6
walking,14323,14322,14323,1
right_turning,14334,14323,14334,11
climbing,14382,14334,14382,48
sniffing,14383,14382,14383,1
climbing,14444,14383,14444,61
sniffing,14508,14444,14508,64
right_turning,14518,14508,14518,10
sniffing,14544,14518,14544,26
rising,14587,14544,14587,43
sniffing,14588,14587,14588,1
climbing,14589,14588,14589,1
right_turning,14628,14589,14628,39
sniffing,14663,14628,14663,35
rearing,14721,14663,14721,58
sniffing,14751,14721,14751,30
right_turning,14766,14751,14766,15
walking,14767,14766,14767,1
stepping,14768,14767,14768,1
sniffing,14799,14768,14799,31
climbing,14845,14799,14845,46
hunching,14846,14845,14846,1
climbing,14872,14846,14872,26
sniffing,14932,14872,14932,60
walking,14947,14932,14947,15
sniffing,15038,14947,15038,91
walking,15091,15038,15091,53
sniffing,15092,15091,15092,1
hunching,15096,15092,15096,4
walking,15178,15096,15178,82
rising,15274,15178,15274,96
climbing,15327,15274,15327,53
walking,15375,15327,15375,48
climbing,15407,15375,15407,32
rearing,15448,15407,15448,41
climbing,15478,15448,15478,30
rising,15590,15478,15590,112
sniffing,15616,15590,15616,26
climbing,15686,15616,15686,70
right_turning,15731,15686,15731,45
walking,15733,15731,15733,2
climbing,15787,15733,15787,54
sniffing,15821,15787,15821,34
walking,15910,15821,15910,89
stepping,15932,15910,15932,22
trotting,15976,15932,15976,44
sniffing,16025,15976,16025,49
climbing,16122,16025,16122,97
right_turning,16139,16122,16139,17
hunching,16155,16139,16155,16
sniffing,16189,16155,16189,34
hunching,16236,16189,16236,47
climbing,16296,16236,16296,60
rising,16346,16296,16346,50
hunching,16347,16346,16347,1
rearing,16348,16347,16348,1
sniffing,16443,16348,16443,95
rearing,16666,16443,16666,223
trotting,16677,16666,16677,11
sniffing,16747,16677,16747,70
rising,16791,16747,16791,44
rearing,17010,16791,17010,219
sniffing,17115,17010,17115,105
walking,17147,17115,17147,32
sniffing,17247,17147,17247,100
stepping,17270,17247,17270,23
walking,17273,17270,17273,3
sniffing,17274,17273,17274,1
left_turning,17275,17274,17275,1
sniffing,17307,17275,17307,32
pausing,17308,17307,17308,1
sniffing,17360,17308,17360,52
climbing,17411,17360,17411,51
sniffing,17531,17411,17531,120
hunching,17621,17531,17621,90
grooming,18239,17621,18239,618
sniffing,18347,18239,18347,108
left_turning,18367,18347,18367,20
walking,18398,18367,18398,31
stepping,18440,18398,18440,42
sniffing,18441,18440,18441,1
left_turning,18442,18441,18442,1
sniffing,18559,18442,18559,117
rising,18593,18559,18593,34
rearing,18619,18593,18619,26
hunching,18684,18619,18684,65
sniffing,18685,18684,18685,1
left_turning,18745,18685,18745,60
walking,18756,18745,18756,11
stepping,18795,18756,18795,39
walking,18838,18795,18838,43
sniffing,18839,18838,18839,1
left_turning,18840,18839,18840,1
walking,18867,18840,18867,27
right_turning,18887,18867,18887,20
walking,18903,18887,18903,16
rising,18964,18903,18964,61
climbing,18975,18964,18975,11
sniffing,19036,18975,19036,61
hunching,19037,19036,19037,1
grooming,19450,19037,19450,413
sniffing,19568,19450,19568,118
walking,19608,19568,19608,40
trotting,19624,19608,19624,16
stepping,19654,19624,19654,30
sniffing,19686,19654,19686,32
stepping,19729,19686,19729,43
sniffing,19744,19729,19744,15
trotting,19790,19744,19790,46
rising,19791,19790,19791,1
climbing,19877,19791,19877,86
rising,19920,19877,19920,43
sniffing,19980,19920,19980,60
walking,19981,19980,19981,1
sniffing,20046,19981,20046,65
left_turning,20080,20046,20080,34
rising,20213,20080,20213,133
rearing,20430,20213,20430,217
sniffing,20464,20430,20464,34
rising,20551,20464,20551,87
climbing,20573,20551,20573,22
walking,20594,20573,20594,21
right_turning,20619,20594,20619,25
walking,20650,20619,20650,31
rising,20723,20650,20723,73
walking,20724,20723,20724,1
climbing,20795,20724,20795,71
left_turning,20815,20795,20815,20
sniffing,20823,20815,20823,8
rising,20841,20823,20841,18
climbing,20911,20841,20911,70
sniffing,20933,20911,20933,22
right_turning,20961,20933,20961,28
rising,21009,20961,21009,48
sniffing,21051,21009,21051,42
walking,21077,21051,21077,26
sniffing,21078,21077,21078,1
grooming,21079,21078,21079,1
sniffing,21080,21079,21080,1
rising,21081,21080,21081,1
climbing,21120,21081,21120,39
walking,21160,21120,21160,40
stepping,21209,21160,21209,49
sniffing,21309,21209,21309,100
climbing,21316,21309,21316,7
rising,21346,21316,21346,30
sniffing,21347,21346,21347,1
rising,21371,21347,21371,24
climbing,21430,21371,21430,59
sniffing,21431,21430,21431,1
rising,21432,21431,21432,1
walking,21438,21432,21438,6
sniffing,21475,21438,21475,37
climbing,21498,21475,21498,23
grooming,21792,21498,21792,294
left_turning,21852,21792,21852,60
sniffing,21853,21852,21853,1
climbing,21900,21853,21900,47
rising,21969,21900,21969,69
grooming,22310,21969,22310,341
right_turning,22347,22310,22347,37
walking,22384,22347,22384,37
left_turning,22397,22384,22397,13
walking,22419,22397,22419,22
rising,22420,22419,22420,1
climbing,22467,22420,22467,47
rearing,22529,22467,22529,62
stepping,22530,22529,22530,1
walking,22613,22530,22613,83
sniffing,22661,22613,22661,48
left_turning,22709,22661,22709,48
sniffing,22726,22709,22726,17
rising,22767,22726,22767,41
climbing,22805,22767,22805,38
rearing,22942,22805,22942,137
hunching,22996,22942,22996,54
sniffing,23097,22996,23097,101
rising,23098,23097,23098,1
left_turning,23127,23098,23127,29
walking,23160,23127,23160,33
sniffing,23161,23160,23161,1
trotting,23171,23161,23171,10
walking,23203,23171,23203,32
rising,23204,23203,23204,1
climbing,23269,23204,23269,65
right_turning,23284,23269,23284,15
stepping,23285,23284,23285,1
sniffing,23286,23285,23286,1
walking,23320,23286,23320,34
rising,23322,23320,23322,2
climbing,23385,23322,23385,63
rearing,23451,23385,23451,66
grooming,23604,23451,23604,153
rearing,23661,23604,23661,57
hunching,23662,23661,23662,1
rising,23671,23662,23671,9
rearing,23767,23671,23767,96
sniffing,24085,23767,24085,318
walking,24171,24085,24171,86
rising,24176,24171,24176,5
climbing,24204,24176,24204,28
hunching,24205,24204,24205,1
sniffing,24206,24205,24206,1
rearing,24310,24206,24310,104
sniffing,24513,24310,24513,203
right_turning,24519,24513,24519,6
trotting,24528,24519,24528,9
walking,24582,24528,24582,54
left_turning,24583,24582,24583,1
grooming,25136,24583,25136,553
sniffing,25137,25136,25137,1
trotting,25175,25137,25175,38
stepping,25276,25175,25276,101
left_turning,25290,25276,25290,14
walking,25366,25290,25366,76
sniffing,25407,25366,25407,41
rising,25459,25407,25459,52
walking,25492,25459,25492,33
left_turning,25533,25492,25533,41
rising,25584,25533,25584,51
sniffing,25629,25584,25629,45
rearing,25639,25629,25639,10
climbing,25706,25639,25706,67
rising,25778,25706,25778,72
walking,25779,25778,25779,1
sniffing,25917,25779,25917,138
climbing,25985,25917,25985,68
left_turning,26005,25985,26005,20
sniffing,26075,26005,26075,70
climbing,26120,26075,26120,45
walking,26143,26120,26143,23
right_turning,26155,26143,26155,12
rising,26156,26155,26156,1
climbing,26162,26156,26162,6
hunching,26163,26162,26163,1
left_turning,26185,26163,26185,22
rising,26186,26185,26186,1
climbing,26262,26186,26262,76
rearing,26279,26262,26279,17
sniffing,26555,26279,26555,276
walking,26575,26555,26575,20
sniffing,26727,26575,26727,152
left_turning,26781,26727,26781,54
walking,26806,26781,26806,25
trotting,26864,26806,26864,58
stepping,26904,26864,26904,40
left_turning,26931,26904,26931,27
sniffing,26957,26931,26957,26
climbing,27005,26957,27005,48
right_turning,27016,27005,27016,11
rising,27095,27016,27095,79
sniffing,27131,27095,27131,36
walking,27167,27131,27167,36
sniffing,27220,27167,27220,53
trotting,27221,27220,27221,1
rising,27231,27221,27231,10
walking,27278,27231,27278,47
climbing,27359,27278,27359,81
sniffing,27386,27359,27386,27
left_turning,27395,27386,27395,9
sniffing,27526,27395,27526,131
right_turning,27551,27526,27551,25
walking,27560,27551,27560,9
sniffing,27641,27560,27641,81
walking,27691,27641,27691,50
sniffing,27824,27691,27824,133
stepping,27848,27824,27848,24
walking,27867,27848,27867,19
trotting,27912,27867,27912,45
sniffing,27921,27912,27921,9
left_turning,27927,27921,27927,6
walking,27928,27927,27928,1
sniffing,27952,27928,27952,24
right_turning,27986,27952,27986,34
walking,28011,27986,28011,25
stepping,28053,28011,28053,42
walking,28118,28053,28118,65
climbing,28142,28118,28142,24
rising,28207,28142,28207,65
running,28220,28207,28220,13
walking,28238,28220,28238,18
sniffing,28337,28238,28337,99
rising,28338,28337,28338,1
sniffing,28372,28338,28372,34
pausing,28373,28372,28373,1
sniffing,28418,28373,28418,45
walking,28443,28418,28443,25
stepping,28471,28443,28471,28
sniffing,28472,28471,28472,1
walking,28498,28472,28498,26
trotting,28536,28498,28536,38
stepping,28550,28536,28550,14
rising,28582,28550,28582,32
right_turning,28591,28582,28591,9
left_turning,28600,28591,28600,9
rising,28601,28600,28601,1
grooming,28997,28601,28997,396
left_turning,28998,28997,28998,1
walking,29045,28998,29045,47
left_turning,29053,29045,29053,8
walking,29114,29053,29114,61
sniffing,29256,29114,29256,142
grooming,30321,29256,30321,1065
walking,30357,30321,30357,36
trotting,30401,30357,30401,44
climbing,30454,30401,30454,53
rising,30466,30454,30466,12
right_turning,30484,30466,30484,18
walking,30546,30484,30546,62
left_turning,30586,30546,30586,40
sniffing,30629,30586,30629,43
climbing,30661,30629,30661,32
sniffing,30693,30661,30693,32
climbing,30749,30693,30749,56
rising,30811,30749,30811,62
rearing,31039,30811,31039,228
sniffing,31042,31039,31042,3
right_turning,31043,31042,31043,1
walking,31058,31043,31058,15
sniffing,31110,31058,31110,52
walking,31153,31110,31153,43
sniffing,31240,31153,31240,87
walking,31241,31240,31241,1
climbing,31270,31241,31270,29
left_turning,31271,31270,31271,1
sniffing,31305,31271,31305,34
grooming,31306,31305,31306,1
climbing,31359,31306,31359,53
right_turning,31386,31359,31386,27
walking,31404,31386,31404,18
sniffing,31566,31404,31566,162
walking,31574,31566,31574,8
sniffing,31575,31574,31575,1
trotting,31616,31575,31616,41
stepping,31690,31616,31690,74
rising,31737,31690,31737,47
hunching,31764,31737,31764,27
sniffing,31853,31764,31853,89
rising,31876,31853,31876,23
climbing,31911,31876,31911,35
rearing,31913,31911,31913,2
walking,31944,31913,31944,31
trotting,31972,31944,31972,28
walking,32002,31972,32002,30
running,32034,32002,32034,32
rising,32082,32034,32082,48
trotting,32124,32082,32124,42
sniffing,32179,32124,32179,55
trotting,32224,32179,32224,45
walking,32255,32224,32255,31
rising,32271,32255,32271,16
right_turning,32314,32271,32314,43
walking,32327,32314,32327,13
sniffing,32350,32327,32350,23
walking,32353,32350,32353,3
trotting,32364,32353,32364,11
walking,32369,32364,32369,5
sniffing,32460,32369,32460,91
walking,32461,32460,32461,1
stepping,32501,32461,32501,40
walking,32509,32501,32509,8
sniffing,32530,32509,32530,21
hunching,32531,32530,32531,1
right_turning,32555,32531,32555,24
walking,32564,32555,32564,9
sniffing,32590,32564,32590,26
left_turning,32594,32590,32594,4
sniffing,32686,32594,32686,92
climbing,32718,32686,32718,32
hunching,32719,32718,32719,1
rising,32852,32719,32852,133
walking,32947,32852,32947,95
sniffing,32970,32947,32970,23
walking,32971,32970,32971,1
rising,33004,32971,33004,33
sniffing,33091,33004,33091,87
trotting,33134,33091,33134,43
rising,33135,33134,33135,1
climbing,33200,33135,33200,65
trotting,33228,33200,33228,28
sniffing,33331,33228,33331,103
running,33352,33331,33352,21
sniffing,33353,33352,33353,1
walking,33360,33353,33360,7
rising,33446,33360,33446,86
climbing,33565,33446,33565,119
hunching,33566,33565,33566,1
sniffing,33609,33566,33609,43
left_turning,33610,33609,33610,1
sniffing,33611,33610,33611,1
rising,33612,33611,33612,1
climbing,33641,33612,33641,29
rising,33642,33641,33642,1
sniffing,33655,33642,33655,13
climbing,33656,33655,33656,1
rising,33740,33656,33740,84
rearing,33787,33740,33787,47
trotting,33818,33787,33818,31
rising,33840,33818,33840,22
rearing,33897,33840,33897,57
sniffing,33953,33897,33953,56
hunching,33994,33953,33994,41
climbing,34084,33994,34084,90
rising,34143,34084,34143,59
right_turning,34161,34143,34161,18
walking,34179,34161,34179,18
jumping,34224,34179,34224,45
rearing,34242,34224,34242,18
climbing,34300,34242,34300,58
trotting,34322,34300,34322,22
left_turning,34356,34322,34356,34
sniffing,34405,34356,34405,49
climbing,34432,34405,34432,27
rearing,34433,34432,34433,1
sniffing,34474,34433,34474,41
walking,34556,34474,34556,82
trotting,34557,34556,34557,1
rising,34571,34557,34571,14
sniffing,34605,34571,34605,34
rearing,34696,34605,34696,91
right_turning,34702,34696,34702,6
trotting,34732,34702,34732,30
stepping,34766,34732,34766,34
trotting,34815,34766,34815,49
stepping,34832,34815,34832,17
rising,34833,34832,34833,1
trotting,34843,34833,34843,10
stepping,34861,34843,34861,18
climbing,34940,34861,34940,79
rearing,35088,34940,35088,148
right_turning,35115,35088,35115,27
trotting,35123,35115,35123,8
sniffing,35194,35123,35194,71
stepping,35195,35194,35195,1
trotting,35203,35195,35203,8
climbing,35204,35203,35204,1
rising,35230,35204,35230,26
climbing,35271,35230,35271,41
walking,35311,35271,35311,40
rearing,35480,35311,35480,169
climbing,35531,35480,35531,51
rising,35543,35531,35543,12
rearing,35602,35543,35602,59
grooming,36035,35602,36035,433
sniffing,36036,36035,36036,1
right_turning,36053,36036,36053,17
left_turning,36127,36053,36127,74
running,36165,36127,36165,38
walking,36180,36165,36180,15
rising,36223,36180,36223,43
sniffing,36328,36223,36328,105
climbing,36366,36328,36366,38
walking,36367,36366,36367,1
sniffing,36423,36367,36423,56
left_turning,36438,36423,36438,15
sniffing,36494,36438,36494,56
trotting,36500,36494,36500,6
left_turning,36501,36500,36501,1
trotting,36503,36501,36503,2
stepping,36546,36503,36546,43
rearing,36547,36546,36547,1
rising,36594,36547,36594,47
climbing,36606,36594,36606,12
walking,36609,36606,36609,3
sniffing,36645,36609,36645,36
left_turning,36646,36645,36646,1
stepping,36659,36646,36659,13
sniffing,36674,36659,36674,15
left_turning,36706,36674,36706,32
walking,36729,36706,36729,23
sniffing,36792,36729,36792,63
walking,36850,36792,36850,58
climbing,36879,36850,36879,29
sniffing,36921,36879,36921,42
trotting,36943,36921,36943,22
walking,36945,36943,36945,2
rising,36967,36945,36967,22
left_turning,36993,36967,36993,26
walking,37037,36993,37037,44
climbing,37085,37037,37085,48
walking,37136,37085,37136,51
sniffing,37137,37136,37137,1
rising,37138,37137,37138,1
sniffing,37141,37138,37141,3
rising,37142,37141,37142,1
climbing,37179,37142,37179,37
sniffing,37180,37179,37180,1
walking,37187,37180,37187,7
